order_item_id,order_id,product_id,quantity,unit_price,total_price
OI_3473,OR_3473,P_7596,3,77.25,231.75
OI_3474,OR_3474,P_4005,2,97.37,194.74
OI_3475,OR_3475,P_571,9,59.49,535.41
OI_3476,OR_3476,P_2596,10,74.67,746.7
OI_3477,OR_3477,P_5260,9,60.18,541.62
OI_3478,OR_3478,P_2674,4,35.81,143.24
OI_3479,OR_3479,P_8072,1,35.39,35.39
OI_3480,OR_3480,P_7216,3,22.96,68.88
OI_3481,OR_3481,P_5528,3,22.76,68.28
OI_3482,OR_3482,P_8538,10,49.54,495.4
OI_3483,OR_3483,P_5318,4,11.46,45.84
OI_3484,OR_3484,P_6971,8,88.0,704.0
OI_3485,OR_3485,P_38,9,85.05,765.45
OI_3486,OR_3486,P_3682,3,28.12,84.36
OI_3487,OR_3487,P_4439,4,12.5,50.0
OI_3488,OR_3488,P_61,7,46.52,325.64
OI_3489,OR_3489,P_5132,6,30.31,181.86
OI_3490,OR_3490,P_5642,1,70.64,70.64
OI_3491,OR_3491,P_8063,9,81.4,732.6
OI_3492,OR_3492,P_7042,4,59.64,238.56
OI_3493,OR_3493,P_9701,2,99.16,198.32
OI_3494,OR_3494,P_7958,10,63.01,630.1
OI_3495,OR_3495,P_9324,8,21.02,168.16
OI_3496,OR_3496,P_274,5,73.04,365.2
OI_3497,OR_3497,P_1279,1,96.76,96.76
OI_3498,OR_3498,P_2832,7,18.03,126.21
OI_3499,OR_3499,P_9612,5,39.83,199.15
OI_3500,OR_3500,P_7058,3,67.3,201.9
OI_3501,OR_3501,P_7634,1,35.31,35.31
OI_3502,OR_3502,P_5325,10,64.03,640.3
OI_3503,OR_3503,P_6627,5,64.15,320.75
OI_3504,OR_3504,P_4070,8,74.22,593.76
OI_3505,OR_3505,P_965,8,99.15,793.2
OI_3506,OR_3506,P_8596,7,21.54,150.78
OI_3507,OR_3507,P_2619,8,66.43,531.44
OI_3508,OR_3508,P_192,3,95.76,287.28
OI_3509,OR_3509,P_1189,3,23.0,69.0
OI_3510,OR_3510,P_2724,8,40.1,320.8
OI_3511,OR_3511,P_2159,4,22.13,88.52
OI_3512,OR_3512,P_6502,10,21.4,214.0
OI_3513,OR_3513,P_8037,1,32.16,32.16
OI_3514,OR_3514,P_5023,2,55.37,110.74
OI_3515,OR_3515,P_7983,1,56.4,56.4
OI_3516,OR_3516,P_1440,1,16.38,16.38
OI_3517,OR_3517,P_7876,6,39.94,239.64
OI_3518,OR_3518,P_7697,7,60.49,423.43
OI_3519,OR_3519,P_9461,4,55.7,222.8
OI_3520,OR_3520,P_8596,6,43.79,262.74
OI_3521,OR_3521,P_4332,10,52.69,526.9
OI_3522,OR_3522,P_1294,7,58.21,407.47
OI_3523,OR_3523,P_6952,7,24.53,171.71
OI_3524,OR_3524,P_6449,8,28.76,230.08
OI_3525,OR_3525,P_4355,8,17.12,136.96
OI_3526,OR_3526,P_3801,9,44.15,397.35
OI_3527,OR_3527,P_9707,9,17.68,159.12
OI_3528,OR_3528,P_4918,10,93.88,938.8
OI_3529,OR_3529,P_1329,8,51.48,411.84
OI_3530,OR_3530,P_7851,4,56.88,227.52
OI_3531,OR_3531,P_8602,5,41.1,205.5
OI_3532,OR_3532,P_7829,3,13.79,41.37
OI_3533,OR_3533,P_9454,6,88.66,531.96
OI_3534,OR_3534,P_7698,1,89.22,89.22
OI_3535,OR_3535,P_3597,7,40.95,286.65
OI_3536,OR_3536,P_3713,6,29.83,178.98
OI_3537,OR_3537,P_3975,1,24.58,24.58
OI_3538,OR_3538,P_192,1,61.41,61.41
OI_3539,OR_3539,P_4566,5,50.9,254.5
OI_3540,OR_3540,P_6481,7,90.77,635.39
OI_3541,OR_3541,P_6320,8,50.47,403.76
OI_3542,OR_3542,P_5637,5,90.34,451.7
OI_3543,OR_3543,P_2807,3,72.43,217.29
OI_3544,OR_3544,P_3885,4,35.81,143.24
OI_3545,OR_3545,P_7510,8,75.68,605.44
OI_3546,OR_3546,P_3648,5,10.65,53.25
OI_3547,OR_3547,P_608,10,54.94,549.4
OI_3548,OR_3548,P_4364,3,17.36,52.08
OI_3549,OR_3549,P_7418,1,43.01,43.01
OI_3550,OR_3550,P_3599,4,19.41,77.64
OI_3551,OR_3551,P_3691,1,35.82,35.82
OI_3552,OR_3552,P_3180,5,86.86,434.3
OI_3553,OR_3553,P_2849,7,25.4,177.8
OI_3554,OR_3554,P_7319,3,50.04,150.12
OI_3555,OR_3555,P_3974,4,20.3,81.2
OI_3556,OR_3556,P_8061,2,73.5,147.0
OI_3557,OR_3557,P_9453,5,50.79,253.95
OI_3558,OR_3558,P_8159,1,84.25,84.25
OI_3559,OR_3559,P_8831,3,88.63,265.89
OI_3560,OR_3560,P_349,6,32.59,195.54
OI_3561,OR_3561,P_6056,4,97.09,388.36
OI_3562,OR_3562,P_6918,4,77.3,309.2
OI_3563,OR_3563,P_4661,9,37.46,337.14
OI_3564,OR_3564,P_7807,1,47.77,47.77
OI_3565,OR_3565,P_1113,6,12.95,77.7
OI_3566,OR_3566,P_1892,7,66.88,468.16
OI_3567,OR_3567,P_3177,7,99.1,693.7
OI_3568,OR_3568,P_8440,10,18.99,189.9
OI_3569,OR_3569,P_4113,9,94.51,850.59
OI_3570,OR_3570,P_9920,4,68.29,273.16
OI_3571,OR_3571,P_2594,6,24.37,146.22
OI_3572,OR_3572,P_9130,9,77.44,696.96
OI_3573,OR_3573,P_3066,9,64.36,579.24
OI_3574,OR_3574,P_9515,9,54.25,488.25
OI_3575,OR_3575,P_9689,7,50.74,355.18
OI_3576,OR_3576,P_747,3,45.24,135.72
OI_3577,OR_3577,P_1005,10,92.38,923.8
OI_3578,OR_3578,P_1797,7,99.38,695.66
OI_3579,OR_3579,P_3993,10,42.34,423.4
OI_3580,OR_3580,P_9540,1,53.23,53.23
OI_3581,OR_3581,P_9918,7,56.58,396.06
OI_3582,OR_3582,P_971,9,92.22,829.98
OI_3583,OR_3583,P_6352,1,10.21,10.21
OI_3584,OR_3584,P_6617,2,23.01,46.02
OI_3585,OR_3585,P_339,8,96.08,768.64
OI_3586,OR_3586,P_4083,10,31.28,312.8
OI_3587,OR_3587,P_9243,4,96.22,384.88
OI_3588,OR_3588,P_1542,2,56.21,112.42
OI_3589,OR_3589,P_8617,5,56.41,282.05
OI_3590,OR_3590,P_4054,2,57.29,114.58
OI_3591,OR_3591,P_8680,10,82.62,826.2
OI_3592,OR_3592,P_7772,5,42.21,211.05
OI_3593,OR_3593,P_7231,7,57.83,404.81
OI_3594,OR_3594,P_4116,4,98.15,392.6
OI_3595,OR_3595,P_3148,8,11.31,90.48
OI_3596,OR_3596,P_2547,6,31.31,187.86
OI_3597,OR_3597,P_8688,8,37.64,301.12
OI_3598,OR_3598,P_8650,7,50.23,351.61
OI_3599,OR_3599,P_6321,5,72.72,363.6
OI_3600,OR_3600,P_508,3,10.83,32.49
OI_3601,OR_3601,P_644,1,73.94,73.94
OI_3602,OR_3602,P_1530,3,31.55,94.65
OI_3603,OR_3603,P_1724,2,74.78,149.56
OI_3604,OR_3604,P_8426,1,26.14,26.14
OI_3605,OR_3605,P_1690,2,49.32,98.64
OI_3606,OR_3606,P_6501,9,41.23,371.07
OI_3607,OR_3607,P_3338,8,23.92,191.36
OI_3608,OR_3608,P_9700,4,12.23,48.92
OI_3609,OR_3609,P_2625,3,45.76,137.28
OI_3610,OR_3610,P_1873,6,67.19,403.14
OI_3611,OR_3611,P_8470,10,56.85,568.5
OI_3612,OR_3612,P_1705,7,74.14,518.98
OI_3613,OR_3613,P_3188,10,79.31,793.1
OI_3614,OR_3614,P_6078,10,42.59,425.9
OI_3615,OR_3615,P_1593,6,13.03,78.18
OI_3616,OR_3616,P_6633,3,34.08,102.24
OI_3617,OR_3617,P_8412,1,86.6,86.6
OI_3618,OR_3618,P_6659,9,50.89,458.01
OI_3619,OR_3619,P_3968,4,13.9,55.6
OI_3620,OR_3620,P_3532,7,39.47,276.29
OI_3621,OR_3621,P_185,4,35.47,141.88
OI_3622,OR_3622,P_9242,7,77.14,539.98
OI_3623,OR_3623,P_2545,10,98.76,987.6
OI_3624,OR_3624,P_6195,1,32.65,32.65
OI_3625,OR_3625,P_4136,10,80.92,809.2
OI_3626,OR_3626,P_7881,9,26.78,241.02
OI_3627,OR_3627,P_6193,5,99.33,496.65
OI_3628,OR_3628,P_1665,10,38.21,382.1
OI_3629,OR_3629,P_4285,8,33.72,269.76
OI_3630,OR_3630,P_8856,6,57.18,343.08
OI_3631,OR_3631,P_269,9,56.05,504.45
OI_3632,OR_3632,P_3087,9,65.87,592.83
OI_3633,OR_3633,P_9996,6,24.98,149.88
OI_3634,OR_3634,P_2535,10,54.31,543.1
OI_3635,OR_3635,P_6658,7,85.92,601.44
OI_3636,OR_3636,P_5117,6,58.99,353.94
OI_3637,OR_3637,P_603,5,73.05,365.25
OI_3638,OR_3638,P_3139,1,10.74,10.74
OI_3639,OR_3639,P_5773,10,98.08,980.8
OI_3640,OR_3640,P_9457,4,15.09,60.36
OI_3641,OR_3641,P_5288,7,19.9,139.3
OI_3642,OR_3642,P_518,10,80.65,806.5
OI_3643,OR_3643,P_8485,7,92.73,649.11
OI_3644,OR_3644,P_6814,6,96.19,577.14
OI_3645,OR_3645,P_1165,6,73.62,441.72
OI_3646,OR_3646,P_9076,7,26.73,187.11
OI_3647,OR_3647,P_3860,6,90.38,542.28
OI_3648,OR_3648,P_8103,2,79.76,159.52
OI_3649,OR_3649,P_8132,3,99.7,299.1
OI_3650,OR_3650,P_4185,7,19.23,134.61
OI_3651,OR_3651,P_7710,8,85.8,686.4
OI_3652,OR_3652,P_2461,5,89.04,445.2
OI_3653,OR_3653,P_2255,8,91.46,731.68
OI_3654,OR_3654,P_3280,9,57.95,521.55
OI_3655,OR_3655,P_1205,7,32.97,230.79
OI_3656,OR_3656,P_929,7,63.59,445.13
OI_3657,OR_3657,P_7466,4,38.07,152.28
OI_3658,OR_3658,P_7477,3,89.49,268.47
OI_3659,OR_3659,P_721,8,40.87,326.96
OI_3660,OR_3660,P_9893,7,36.42,254.94
OI_3661,OR_3661,P_624,3,41.76,125.28
OI_3662,OR_3662,P_2289,10,38.2,382.0
OI_3663,OR_3663,P_700,10,15.47,154.7
OI_3664,OR_3664,P_1780,10,70.42,704.2
OI_3665,OR_3665,P_5417,8,79.85,638.8
OI_3666,OR_3666,P_1730,1,66.91,66.91
OI_3667,OR_3667,P_2732,9,53.32,479.88
OI_3668,OR_3668,P_2300,6,30.6,183.6
OI_3669,OR_3669,P_7857,9,52.03,468.27
OI_3670,OR_3670,P_9353,9,10.9,98.1
OI_3671,OR_3671,P_9403,6,16.85,101.1
OI_3672,OR_3672,P_1897,6,18.63,111.78
OI_3673,OR_3673,P_1906,2,66.8,133.6
OI_3674,OR_3674,P_6058,8,53.85,430.8
OI_3675,OR_3675,P_1145,2,81.43,162.86
OI_3676,OR_3676,P_5483,8,66.25,530.0
OI_3677,OR_3677,P_3779,9,84.09,756.81
OI_3678,OR_3678,P_4032,1,51.9,51.9
OI_3679,OR_3679,P_5020,7,91.87,643.09
OI_3680,OR_3680,P_1618,7,55.79,390.53
OI_3681,OR_3681,P_5352,6,85.04,510.24
OI_3682,OR_3682,P_7290,1,53.74,53.74
OI_3683,OR_3683,P_8282,6,32.57,195.42
OI_3684,OR_3684,P_5087,4,24.82,99.28
OI_3685,OR_3685,P_6137,6,48.15,288.9
OI_3686,OR_3686,P_929,3,39.48,118.44
OI_3687,OR_3687,P_5455,9,76.0,684.0
OI_3688,OR_3688,P_3805,8,53.53,428.24
OI_3689,OR_3689,P_1381,2,99.45,198.9
OI_3690,OR_3690,P_7758,1,84.01,84.01
OI_3691,OR_3691,P_8880,1,34.24,34.24
OI_3692,OR_3692,P_9139,2,12.7,25.4
OI_3693,OR_3693,P_9943,2,44.19,88.38
OI_3694,OR_3694,P_6167,3,53.38,160.14
OI_3695,OR_3695,P_6285,3,90.09,270.27
OI_3696,OR_3696,P_5946,1,89.8,89.8
OI_3697,OR_3697,P_7673,9,52.49,472.41
OI_3698,OR_3698,P_4387,5,78.61,393.05
OI_3699,OR_3699,P_3803,2,97.32,194.64
OI_3700,OR_3700,P_2277,4,75.53,302.12
OI_3701,OR_3701,P_1128,7,66.29,464.03
OI_3702,OR_3702,P_1195,7,36.21,253.47
OI_3703,OR_3703,P_8564,6,56.17,337.02
OI_3704,OR_3704,P_3388,10,22.44,224.4
OI_3705,OR_3705,P_3927,1,25.74,25.74
OI_3706,OR_3706,P_6723,3,18.59,55.77
OI_3707,OR_3707,P_1785,9,23.43,210.87
OI_3708,OR_3708,P_2563,6,51.75,310.5
OI_3709,OR_3709,P_8177,5,92.68,463.4
OI_3710,OR_3710,P_7634,3,29.93,89.79
OI_3711,OR_3711,P_3401,3,66.66,199.98
OI_3712,OR_3712,P_5504,4,70.31,281.24
OI_3713,OR_3713,P_1915,4,13.63,54.52
OI_3714,OR_3714,P_2204,8,10.3,82.4
OI_3715,OR_3715,P_9855,2,74.11,148.22
OI_3716,OR_3716,P_5486,8,79.8,638.4
OI_3717,OR_3717,P_2071,4,62.5,250.0
OI_3718,OR_3718,P_3613,7,45.9,321.3
OI_3719,OR_3719,P_5190,6,37.61,225.66
OI_3720,OR_3720,P_6456,6,70.22,421.32
OI_3721,OR_3721,P_5787,7,31.69,221.83
OI_3722,OR_3722,P_4348,1,99.56,99.56
OI_3723,OR_3723,P_7740,4,30.14,120.56
OI_3724,OR_3724,P_1012,3,89.64,268.92
OI_3725,OR_3725,P_1312,2,54.31,108.62
OI_3726,OR_3726,P_9786,8,96.21,769.68
OI_3727,OR_3727,P_8049,9,36.09,324.81
OI_3728,OR_3728,P_6864,7,90.48,633.36
OI_3729,OR_3729,P_1455,10,45.58,455.8
OI_3730,OR_3730,P_3180,7,53.62,375.34
OI_3731,OR_3731,P_7964,1,86.94,86.94
OI_3732,OR_3732,P_6974,6,40.09,240.54
OI_3733,OR_3733,P_5260,5,82.19,410.95
OI_3734,OR_3734,P_2845,7,63.53,444.71
OI_3735,OR_3735,P_3656,3,97.66,292.98
OI_3736,OR_3736,P_8488,2,91.88,183.76
OI_3737,OR_3737,P_5546,6,20.51,123.06
OI_3738,OR_3738,P_5670,6,98.47,590.82
OI_3739,OR_3739,P_9774,6,65.06,390.36
OI_3740,OR_3740,P_6003,3,70.65,211.95
OI_3741,OR_3741,P_8049,3,45.2,135.6
OI_3742,OR_3742,P_7038,3,83.19,249.57
OI_3743,OR_3743,P_8611,2,68.88,137.76
OI_3744,OR_3744,P_3318,1,70.65,70.65
OI_3745,OR_3745,P_2731,2,96.51,193.02
OI_3746,OR_3746,P_8934,4,24.7,98.8
OI_3747,OR_3747,P_1597,9,50.48,454.32
OI_3748,OR_3748,P_6531,3,73.52,220.56
OI_3749,OR_3749,P_8634,6,66.23,397.38
OI_3750,OR_3750,P_4028,8,12.0,96.0
OI_3751,OR_3751,P_4681,3,65.93,197.79
OI_3752,OR_3752,P_2849,1,22.32,22.32
OI_3753,OR_3753,P_6000,2,18.97,37.94
OI_3754,OR_3754,P_7504,7,58.22,407.54
OI_3755,OR_3755,P_6810,6,62.03,372.18
OI_3756,OR_3756,P_3567,4,26.7,106.8
OI_3757,OR_3757,P_9114,8,36.23,289.84
OI_3758,OR_3758,P_8867,6,54.79,328.74
OI_3759,OR_3759,P_8900,8,79.7,637.6
OI_3760,OR_3760,P_5223,7,60.14,420.98
OI_3761,OR_3761,P_6464,8,64.95,519.6
OI_3762,OR_3762,P_7546,9,50.61,455.49
OI_3763,OR_3763,P_2571,5,25.08,125.4
OI_3764,OR_3764,P_4460,8,20.53,164.24
OI_3765,OR_3765,P_5011,2,74.9,149.8
OI_3766,OR_3766,P_2085,8,22.45,179.6
OI_3767,OR_3767,P_9024,5,71.45,357.25
OI_3768,OR_3768,P_9362,5,36.14,180.7
OI_3769,OR_3769,P_2983,4,81.47,325.88
OI_3770,OR_3770,P_9216,3,21.69,65.07
OI_3771,OR_3771,P_5639,6,80.08,480.48
OI_3772,OR_3772,P_3536,7,23.37,163.59
OI_3773,OR_3773,P_8009,7,99.88,699.16
OI_3774,OR_3774,P_7163,10,88.88,888.8
OI_3775,OR_3775,P_4257,1,62.44,62.44
OI_3776,OR_3776,P_2050,7,64.08,448.56
OI_3777,OR_3777,P_3460,1,40.73,40.73
OI_3778,OR_3778,P_5778,5,48.63,243.15
OI_3779,OR_3779,P_2998,8,36.63,293.04
OI_3780,OR_3780,P_6650,5,70.97,354.85
OI_3781,OR_3781,P_4236,5,41.99,209.95
OI_3782,OR_3782,P_2521,10,85.32,853.2
OI_3783,OR_3783,P_4033,3,92.79,278.37
OI_3784,OR_3784,P_1577,10,61.78,617.8
OI_3785,OR_3785,P_4352,3,60.02,180.06
OI_3786,OR_3786,P_4237,10,38.4,384.0
OI_3787,OR_3787,P_1219,6,19.08,114.48
OI_3788,OR_3788,P_4021,5,46.88,234.4
OI_3789,OR_3789,P_5512,9,64.29,578.61
OI_3790,OR_3790,P_4804,8,15.89,127.12
OI_3791,OR_3791,P_8254,6,48.76,292.56
OI_3792,OR_3792,P_8040,2,49.47,98.94
OI_3793,OR_3793,P_6518,3,71.23,213.69
OI_3794,OR_3794,P_9683,2,42.88,85.76
OI_3795,OR_3795,P_381,8,17.76,142.08
OI_3796,OR_3796,P_6136,9,34.99,314.91
OI_3797,OR_3797,P_150,1,89.1,89.1
OI_3798,OR_3798,P_3666,10,69.57,695.7
OI_3799,OR_3799,P_9144,9,86.6,779.4
OI_3800,OR_3800,P_9016,2,64.56,129.12
OI_3801,OR_3801,P_8724,5,45.19,225.95
OI_3802,OR_3802,P_7694,10,40.65,406.5
OI_3803,OR_3803,P_9035,4,89.5,358.0
OI_3804,OR_3804,P_1460,9,41.4,372.6
OI_3805,OR_3805,P_9136,1,74.36,74.36
OI_3806,OR_3806,P_8546,9,22.22,199.98
OI_3807,OR_3807,P_8493,9,79.82,718.38
OI_3808,OR_3808,P_4394,9,41.59,374.31
OI_3809,OR_3809,P_2911,7,68.78,481.46
OI_3810,OR_3810,P_4750,4,23.48,93.92
OI_3811,OR_3811,P_9783,9,55.0,495.0
OI_3812,OR_3812,P_9402,3,38.93,116.79
OI_3813,OR_3813,P_8345,3,34.95,104.85
OI_3814,OR_3814,P_5027,8,84.86,678.88
OI_3815,OR_3815,P_7423,6,83.06,498.36
OI_3816,OR_3816,P_5064,3,18.24,54.72
OI_3817,OR_3817,P_7402,7,81.93,573.51
OI_3818,OR_3818,P_2993,10,69.5,695.0
OI_3819,OR_3819,P_6847,6,80.56,483.36
OI_3820,OR_3820,P_8932,1,72.26,72.26
OI_3821,OR_3821,P_1801,4,93.85,375.4
OI_3822,OR_3822,P_8493,3,87.47,262.41
OI_3823,OR_3823,P_2364,8,33.83,270.64
OI_3824,OR_3824,P_6820,2,25.94,51.88
OI_3825,OR_3825,P_806,3,32.86,98.58
OI_3826,OR_3826,P_5120,9,89.12,802.08
OI_3827,OR_3827,P_6724,3,66.69,200.07
OI_3828,OR_3828,P_5866,7,78.12,546.84
OI_3829,OR_3829,P_6500,9,17.86,160.74
OI_3830,OR_3830,P_9404,6,60.25,361.5
OI_3831,OR_3831,P_2648,10,57.66,576.6
OI_3832,OR_3832,P_6201,9,57.67,519.03
OI_3833,OR_3833,P_7119,10,50.67,506.7
OI_3834,OR_3834,P_9882,6,63.07,378.42
OI_3835,OR_3835,P_8785,6,46.81,280.86
OI_3836,OR_3836,P_9895,8,44.19,353.52
OI_3837,OR_3837,P_4393,3,76.37,229.11
OI_3838,OR_3838,P_8816,9,23.04,207.36
OI_3839,OR_3839,P_706,7,39.97,279.79
OI_3840,OR_3840,P_9558,5,39.95,199.75
OI_3841,OR_3841,P_9487,4,37.31,149.24
OI_3842,OR_3842,P_683,5,67.46,337.3
OI_3843,OR_3843,P_3614,8,12.22,97.76
OI_3844,OR_3844,P_3286,10,14.08,140.8
OI_3845,OR_3845,P_4924,6,34.25,205.5
OI_3846,OR_3846,P_6906,4,96.47,385.88
OI_3847,OR_3847,P_1002,4,44.43,177.72
OI_3848,OR_3848,P_8710,10,29.18,291.8
OI_3849,OR_3849,P_7396,4,77.89,311.56
OI_3850,OR_3850,P_2531,1,66.13,66.13
OI_3851,OR_3851,P_973,7,47.31,331.17
OI_3852,OR_3852,P_9048,7,34.64,242.48
OI_3853,OR_3853,P_910,8,51.48,411.84
OI_3854,OR_3854,P_5920,5,27.93,139.65
OI_3855,OR_3855,P_4779,10,66.0,660.0
OI_3856,OR_3856,P_4476,2,27.76,55.52
OI_3857,OR_3857,P_3900,9,64.26,578.34
OI_3858,OR_3858,P_7596,4,15.58,62.32
OI_3859,OR_3859,P_5151,2,42.85,85.7
OI_3860,OR_3860,P_7386,1,23.11,23.11
OI_3861,OR_3861,P_5688,2,61.68,123.36
OI_3862,OR_3862,P_9256,5,33.58,167.9
OI_3863,OR_3863,P_8569,6,99.67,598.02
OI_3864,OR_3864,P_6316,9,79.13,712.17
OI_3865,OR_3865,P_8475,1,33.76,33.76
OI_3866,OR_3866,P_5862,4,78.04,312.16
OI_3867,OR_3867,P_6990,4,24.27,97.08
OI_3868,OR_3868,P_9668,1,94.87,94.87
OI_3869,OR_3869,P_7540,4,71.83,287.32
OI_3870,OR_3870,P_215,5,57.14,285.7
OI_3871,OR_3871,P_6753,5,96.36,481.8
OI_3872,OR_3872,P_2983,10,98.97,989.7
OI_3873,OR_3873,P_5095,4,73.04,292.16
OI_3874,OR_3874,P_4620,2,73.18,146.36
OI_3875,OR_3875,P_7704,1,95.75,95.75
OI_3876,OR_3876,P_6778,3,96.62,289.86
OI_3877,OR_3877,P_2058,5,11.11,55.55
OI_3878,OR_3878,P_4136,9,65.98,593.82
OI_3879,OR_3879,P_3013,4,47.8,191.2
OI_3880,OR_3880,P_3319,3,80.05,240.15
OI_3881,OR_3881,P_9400,3,52.65,157.95
OI_3882,OR_3882,P_4949,1,88.65,88.65
OI_3883,OR_3883,P_2299,3,81.99,245.97
OI_3884,OR_3884,P_3681,8,95.08,760.64
OI_3885,OR_3885,P_9931,4,53.01,212.04
OI_3886,OR_3886,P_5986,6,48.56,291.36
OI_3887,OR_3887,P_7389,5,13.28,66.4
OI_3888,OR_3888,P_5503,6,67.94,407.64
OI_3889,OR_3889,P_348,6,77.76,466.56
OI_3890,OR_3890,P_6228,6,38.84,233.04
OI_3891,OR_3891,P_9620,6,44.21,265.26
OI_3892,OR_3892,P_9940,8,63.45,507.6
OI_3893,OR_3893,P_403,6,41.42,248.52
OI_3894,OR_3894,P_6694,10,80.31,803.1
OI_3895,OR_3895,P_4328,1,52.87,52.87
OI_3896,OR_3896,P_3358,2,95.33,190.66
OI_3897,OR_3897,P_1248,5,71.06,355.3
OI_3898,OR_3898,P_1875,3,91.99,275.97
OI_3899,OR_3899,P_1739,4,45.17,180.68
OI_3900,OR_3900,P_508,1,91.22,91.22
OI_3901,OR_3901,P_3891,9,79.54,715.86
OI_3902,OR_3902,P_6954,7,23.78,166.46
OI_3903,OR_3903,P_2614,3,41.37,124.11
OI_3904,OR_3904,P_4653,1,48.79,48.79
OI_3905,OR_3905,P_3809,9,82.36,741.24
OI_3906,OR_3906,P_5149,6,39.82,238.92
OI_3907,OR_3907,P_5507,5,65.45,327.25
OI_3908,OR_3908,P_3645,6,19.2,115.2
OI_3909,OR_3909,P_1778,2,59.55,119.1
OI_3910,OR_3910,P_9361,3,70.4,211.2
OI_3911,OR_3911,P_4279,2,27.92,55.84
OI_3912,OR_3912,P_3558,5,31.33,156.65
OI_3913,OR_3913,P_6806,2,26.39,52.78
OI_3914,OR_3914,P_1410,9,99.05,891.45
OI_3915,OR_3915,P_8730,7,91.8,642.6
OI_3916,OR_3916,P_5684,8,61.9,495.2
OI_3917,OR_3917,P_653,7,83.91,587.37
OI_3918,OR_3918,P_4645,7,26.58,186.06
OI_3919,OR_3919,P_8437,7,57.08,399.56
OI_3920,OR_3920,P_5411,8,25.65,205.2
OI_3921,OR_3921,P_3817,1,62.12,62.12
OI_3922,OR_3922,P_6607,5,92.05,460.25
OI_3923,OR_3923,P_2334,2,33.52,67.04
OI_3924,OR_3924,P_9399,5,36.98,184.9
OI_3925,OR_3925,P_4300,2,75.74,151.48
OI_3926,OR_3926,P_7551,7,46.05,322.35
OI_3927,OR_3927,P_8103,10,49.93,499.3
OI_3928,OR_3928,P_2308,3,83.06,249.18
OI_3929,OR_3929,P_4348,1,29.5,29.5
OI_3930,OR_3930,P_5735,10,20.29,202.9
OI_3931,OR_3931,P_4200,9,35.47,319.23
OI_3932,OR_3932,P_5592,6,88.39,530.34
OI_3933,OR_3933,P_5223,4,52.22,208.88
OI_3934,OR_3934,P_6331,10,81.98,819.8
OI_3935,OR_3935,P_5576,2,16.0,32.0
OI_3936,OR_3936,P_8226,5,37.09,185.45
OI_3937,OR_3937,P_6185,6,27.62,165.72
OI_3938,OR_3938,P_8921,2,71.75,143.5
OI_3939,OR_3939,P_7056,8,95.17,761.36
OI_3940,OR_3940,P_3452,10,57.35,573.5
OI_3941,OR_3941,P_4269,10,38.68,386.8
OI_3942,OR_3942,P_9929,1,87.68,87.68
OI_3943,OR_3943,P_8852,8,20.59,164.72
OI_3944,OR_3944,P_5134,9,61.82,556.38
OI_3945,OR_3945,P_2493,4,79.41,317.64
OI_3946,OR_3946,P_7665,5,49.28,246.4
OI_3947,OR_3947,P_9151,4,37.67,150.68
OI_3948,OR_3948,P_6294,6,86.76,520.56
OI_3949,OR_3949,P_5948,2,47.64,95.28
OI_3950,OR_3950,P_6528,9,36.75,330.75
OI_3951,OR_3951,P_1662,10,67.66,676.6
OI_3952,OR_3952,P_5313,8,81.65,653.2
OI_3953,OR_3953,P_7140,9,58.07,522.63
OI_3954,OR_3954,P_9228,6,67.65,405.9
OI_3955,OR_3955,P_4130,8,38.32,306.56
OI_3956,OR_3956,P_3346,8,30.14,241.12
OI_3957,OR_3957,P_4372,2,59.72,119.44
OI_3958,OR_3958,P_9386,3,18.8,56.4
OI_3959,OR_3959,P_1805,2,57.2,114.4
OI_3960,OR_3960,P_1794,1,70.3,70.3
OI_3961,OR_3961,P_8449,7,80.9,566.3
OI_3962,OR_3962,P_5807,5,31.64,158.2
OI_3963,OR_3963,P_2615,7,45.5,318.5
OI_3964,OR_3964,P_4643,6,45.11,270.66
OI_3965,OR_3965,P_4682,5,19.27,96.35
OI_3966,OR_3966,P_3386,5,37.59,187.95
OI_3967,OR_3967,P_8950,8,94.49,755.92
OI_3968,OR_3968,P_1796,5,63.06,315.3
OI_3969,OR_3969,P_131,10,15.0,150.0
OI_3970,OR_3970,P_8732,8,50.04,400.32
OI_3971,OR_3971,P_9863,8,59.04,472.32
OI_3972,OR_3972,P_2944,10,24.2,242.0
OI_3973,OR_3973,P_2509,6,24.77,148.62
OI_3974,OR_3974,P_5509,5,51.18,255.9
OI_3975,OR_3975,P_7081,9,60.66,545.94
OI_3976,OR_3976,P_6698,4,74.05,296.2
OI_3977,OR_3977,P_1663,6,74.31,445.86
OI_3978,OR_3978,P_5910,10,49.34,493.4
OI_3979,OR_3979,P_7514,2,73.76,147.52
OI_3980,OR_3980,P_8470,1,94.74,94.74
OI_3981,OR_3981,P_4408,1,60.39,60.39
OI_3982,OR_3982,P_6711,2,31.15,62.3
OI_3983,OR_3983,P_8921,7,47.86,335.02
OI_3984,OR_3984,P_4866,9,60.87,547.83
OI_3985,OR_3985,P_3540,6,12.45,74.7
OI_3986,OR_3986,P_8814,5,67.33,336.65
OI_3987,OR_3987,P_1818,3,89.23,267.69
OI_3988,OR_3988,P_7980,1,98.18,98.18
OI_3989,OR_3989,P_2399,6,22.96,137.76
OI_3990,OR_3990,P_4680,1,24.69,24.69
