sales_id,order_id,item_name_id,quantity,unit_price,overall_price,size,category,components,item_name,employee_id
SI_2983,OR_2983,item_3083,689,666.15,458977.35,S,Category B,"Switches, LED Bulb, Fan, Socket/Outlet plug, Cables, Ceiling Rose, Holders",husband,emp_2673
SI_2984,OR_2984,item_3084,520,824.88,428937.6,L,Category C,"Main Switch, Ceiling Rose, LED Bulb",give,emp_1462
SI_2985,OR_2985,item_3085,494,592.97,292927.18,L,Category C,"Fan, Socket/Outlet plug, LED Bulb",about,emp_538
SI_2986,OR_2986,item_3086,774,998.92,773164.08,S,Category C,"Main Switch, Holders, Fan, LED Bulb",party,emp_938
SI_2987,OR_2987,item_3087,844,655.67,553385.48,L,Category A,"Switches, Ceiling Rose, Main Switch",meeting,emp_757
SI_2988,OR_2988,item_3088,975,753.07,734243.25,XXL,Category A,"Socket/Outlet plug, Main Switch, Cables, Ceiling Rose, LED Bulb",environment,emp_2250
SI_2989,OR_2989,item_3089,604,349.64,211182.56,L,Category C,"Cables, Holders, Fan",yet,emp_1496
SI_2990,OR_2990,item_3090,525,855.44,449106.0,XL,Category B,LED Bulb,want,emp_2625
SI_2991,OR_2991,item_3091,447,78.44,35062.68,M,Category B,"Holders, Socket/Outlet plug, Main Switch, LED Bulb, Ceiling Rose, Switches, Cables, Fan",fly,emp_2109
SI_2992,OR_2992,item_3092,316,973.09,307496.44,M,Category C,"Fan, Cables",station,emp_774
SI_2993,OR_2993,item_3093,103,494.8,50964.4,L,Category C,"Main Switch, Socket/Outlet plug, LED Bulb, Switches, Cables, Fan, Holders, Ceiling Rose",possible,emp_852
SI_2994,OR_2994,item_3094,632,337.43,213255.76,S,Category A,"Main Switch, Switches, Cables, LED Bulb, Socket/Outlet plug, Holders, Ceiling Rose, Fan",best,emp_1078
SI_2995,OR_2995,item_3095,323,105.97,34228.31,L,Category A,"Main Switch, Holders",again,emp_164
SI_2996,OR_2996,item_3096,317,916.27,290457.59,XXL,Category B,"Holders, Cables",which,emp_691
SI_2997,OR_2997,item_3097,720,121.25,87300.0,S,Category B,Holders,eight,emp_2156
SI_2998,OR_2998,item_3098,370,752.24,278328.8,XL,Category C,"Cables, Ceiling Rose, Socket/Outlet plug, Switches, LED Bulb, Fan, Holders, Main Switch",wrong,emp_642
SI_2999,OR_2999,item_3099,949,497.23,471871.27,M,Category A,"Main Switch, LED Bulb, Switches, Fan, Cables, Ceiling Rose, Holders, Socket/Outlet plug",firm,emp_2053
SI_3000,OR_3000,item_3100,882,817.42,720964.44,S,Category B,"LED Bulb, Holders",ask,emp_2449
SI_3001,OR_3001,item_3101,353,519.45,183365.85,S,Category C,"Fan, LED Bulb, Main Switch, Cables, Holders, Ceiling Rose, Socket/Outlet plug",personal,emp_2377
SI_3002,OR_3002,item_3102,290,275.58,79918.2,XL,Category A,"Holders, Ceiling Rose",election,emp_1104
SI_3003,OR_3003,item_3103,986,324.14,319602.04,XL,Category A,"LED Bulb, Cables, Socket/Outlet plug",future,emp_2347
SI_3004,OR_3004,item_3104,929,468.78,435496.62,XL,Category A,"Holders, Main Switch, LED Bulb, Fan, Switches, Ceiling Rose",receive,emp_468
SI_3005,OR_3005,item_3105,934,335.44,313300.96,XL,Category A,"Switches, LED Bulb",better,emp_188
SI_3006,OR_3006,item_3106,131,754.66,98860.46,M,Category A,"Cables, Fan, Holders, LED Bulb, Socket/Outlet plug, Main Switch",foot,emp_2539
SI_3007,OR_3007,item_3107,987,137.28,135495.36,S,Category C,"Cables, Main Switch, Holders, Switches",threat,emp_2539
SI_3008,OR_3008,item_3108,128,199.91,25588.48,L,Category B,"Ceiling Rose, LED Bulb",environmental,emp_1503
SI_3009,OR_3009,item_3109,396,118.36,46870.56,L,Category C,"Main Switch, Cables, Switches, Fan, Holders, LED Bulb, Socket/Outlet plug",media,emp_1811
SI_3010,OR_3010,item_3110,158,436.79,69012.82,L,Category A,Socket/Outlet plug,drug,emp_622
SI_3011,OR_3011,item_3111,495,667.93,330625.35,XL,Category A,"Ceiling Rose, Holders, LED Bulb, Socket/Outlet plug, Switches",decision,emp_2683
SI_3012,OR_3012,item_3112,504,77.82,39221.28,L,Category A,"Cables, Main Switch, Ceiling Rose, Fan, LED Bulb",yet,emp_1850
SI_3013,OR_3013,item_3113,668,645.15,430960.2,M,Category A,Holders,kitchen,emp_790
SI_3014,OR_3014,item_3114,847,982.2,831923.4,S,Category C,Main Switch,defense,emp_1734
SI_3015,OR_3015,item_3115,621,979.79,608449.59,S,Category B,"Holders, Cables, Fan, Ceiling Rose, LED Bulb",around,emp_499
SI_3016,OR_3016,item_3116,346,90.06,31160.76,S,Category A,"Main Switch, Cables",whom,emp_1021
SI_3017,OR_3017,item_3117,560,945.24,529334.4,S,Category C,"Main Switch, Socket/Outlet plug, Cables, LED Bulb, Holders, Fan, Switches",event,emp_1042
SI_3018,OR_3018,item_3118,781,463.43,361938.83,XL,Category C,"LED Bulb, Fan, Holders, Cables, Switches, Socket/Outlet plug, Ceiling Rose",lay,emp_861
SI_3019,OR_3019,item_3119,116,477.94,55441.04,S,Category A,"Cables, Switches, Socket/Outlet plug",population,emp_1660
SI_3020,OR_3020,item_3120,134,10.05,1346.7,M,Category B,"Fan, Switches, Ceiling Rose, Holders, Main Switch, LED Bulb",particular,emp_588
SI_3021,OR_3021,item_3121,928,366.14,339777.92,XXL,Category B,Cables,end,emp_1822
SI_3022,OR_3022,item_3122,380,498.11,189281.8,XXL,Category B,"Switches, Ceiling Rose",American,emp_1203
SI_3023,OR_3023,item_3123,438,400.72,175515.36,XXL,Category C,"Holders, Ceiling Rose, Switches, Main Switch, Fan, Cables",animal,emp_929
SI_3024,OR_3024,item_3124,603,84.37,50875.11,M,Category C,Socket/Outlet plug,long,emp_562
SI_3025,OR_3025,item_3125,838,613.85,514406.3,M,Category B,"Main Switch, Switches, Cables, Socket/Outlet plug, Ceiling Rose",whose,emp_2232
SI_3026,OR_3026,item_3126,777,320.93,249362.61,XL,Category A,"Ceiling Rose, Fan, Main Switch, Holders",show,emp_395
SI_3027,OR_3027,item_3127,226,853.09,192798.34,S,Category B,Holders,single,emp_201
SI_3028,OR_3028,item_3128,278,380.29,105720.62,M,Category C,"Fan, Socket/Outlet plug, Holders, LED Bulb, Ceiling Rose, Main Switch, Switches",cut,emp_411
SI_3029,OR_3029,item_3129,628,310.67,195100.76,L,Category C,"Switches, Holders, LED Bulb, Fan, Socket/Outlet plug, Main Switch",high,emp_1733
SI_3030,OR_3030,item_3130,234,847.63,198345.42,S,Category B,"Switches, LED Bulb, Holders, Main Switch",position,emp_945
SI_3031,OR_3031,item_3131,326,508.29,165702.54,S,Category B,"Main Switch, Cables, Holders",price,emp_2300
SI_3032,OR_3032,item_3132,609,95.71,58287.39,S,Category B,"Socket/Outlet plug, Fan, Cables, Holders, Main Switch",debate,emp_2398
SI_3033,OR_3033,item_3133,988,545.77,539220.76,L,Category C,"Main Switch, Holders, Ceiling Rose, LED Bulb, Fan, Switches",may,emp_1777
SI_3034,OR_3034,item_3134,218,501.6,109348.8,L,Category C,"Switches, LED Bulb, Holders, Fan, Socket/Outlet plug, Main Switch, Cables",food,emp_1140
SI_3035,OR_3035,item_3135,267,771.59,206014.53,M,Category A,"Ceiling Rose, Fan, Holders, Main Switch, LED Bulb, Switches, Socket/Outlet plug",marriage,emp_1493
SI_3036,OR_3036,item_3136,569,996.35,566923.15,S,Category C,"Cables, Ceiling Rose, LED Bulb, Main Switch, Socket/Outlet plug, Holders, Switches, Fan",dream,emp_1466
SI_3037,OR_3037,item_3137,817,749.27,612153.59,L,Category A,"Holders, Switches",list,emp_136
SI_3038,OR_3038,item_3138,808,978.52,790644.16,XL,Category B,LED Bulb,effort,emp_1319
SI_3039,OR_3039,item_3139,717,128.94,92449.98,L,Category B,"Fan, Ceiling Rose, Holders, Switches, Cables, Main Switch, LED Bulb",in,emp_1722
SI_3040,OR_3040,item_3140,592,853.88,505496.96,XXL,Category B,"Fan, Socket/Outlet plug",charge,emp_2634
SI_3041,OR_3041,item_3141,583,696.38,405989.54,M,Category A,"Socket/Outlet plug, Holders, Ceiling Rose, LED Bulb, Cables, Fan, Main Switch, Switches",simply,emp_332
SI_3042,OR_3042,item_3142,433,495.6,214594.8,XXL,Category B,"Fan, Socket/Outlet plug, Holders, LED Bulb, Ceiling Rose",international,emp_160
SI_3043,OR_3043,item_3143,283,866.46,245208.18,M,Category C,"Main Switch, LED Bulb, Socket/Outlet plug",me,emp_375
SI_3044,OR_3044,item_3144,134,148.2,19858.8,M,Category C,"Main Switch, Switches",another,emp_620
SI_3045,OR_3045,item_3145,399,165.22,65922.78,XXL,Category B,Switches,door,emp_1402
SI_3046,OR_3046,item_3146,703,350.61,246478.83,XXL,Category B,Fan,from,emp_1622
SI_3047,OR_3047,item_3147,901,351.67,316854.67,XL,Category B,"LED Bulb, Main Switch, Ceiling Rose, Socket/Outlet plug, Cables, Switches, Holders, Fan",bed,emp_2175
SI_3048,OR_3048,item_3148,518,754.15,390649.7,S,Category A,"Switches, Cables",many,emp_1438
SI_3049,OR_3049,item_3149,360,890.36,320529.6,L,Category C,"Fan, Ceiling Rose, Cables, Socket/Outlet plug, Switches",good,emp_942
SI_3050,OR_3050,item_3150,488,635.96,310348.48,XL,Category A,"Fan, Main Switch, Ceiling Rose, Switches, LED Bulb, Socket/Outlet plug, Cables",it,emp_934
SI_3051,OR_3051,item_3151,620,915.06,567337.2,XL,Category B,"Fan, Switches, Socket/Outlet plug, Holders, Ceiling Rose, Main Switch, Cables",carry,emp_822
SI_3052,OR_3052,item_3152,556,631.22,350958.32,S,Category B,"Main Switch, Fan, Holders, LED Bulb",impact,emp_528
SI_3053,OR_3053,item_3153,440,425.65,187286.0,S,Category B,Ceiling Rose,community,emp_251
SI_3054,OR_3054,item_3154,595,714.79,425300.05,S,Category B,"Holders, Socket/Outlet plug, Main Switch",Mrs,emp_1726
SI_3055,OR_3055,item_3155,390,670.0,261300.0,XXL,Category A,"Main Switch, LED Bulb, Ceiling Rose",five,emp_1736
SI_3056,OR_3056,item_3156,886,886.04,785031.44,S,Category A,"Ceiling Rose, LED Bulb, Socket/Outlet plug, Switches, Main Switch, Cables",position,emp_1634
SI_3057,OR_3057,item_3157,875,738.47,646161.25,M,Category B,"Socket/Outlet plug, Holders, Ceiling Rose, Switches, Cables, LED Bulb",region,emp_1784
SI_3058,OR_3058,item_3158,594,199.26,118360.44,L,Category C,Switches,school,emp_1941
SI_3059,OR_3059,item_3159,570,848.2,483474.0,XXL,Category B,Main Switch,chair,emp_1247
SI_3060,OR_3060,item_3160,177,331.72,58714.44,L,Category A,"Holders, Cables",happen,emp_106
SI_3061,OR_3061,item_3161,829,780.49,647026.21,M,Category A,"Cables, Main Switch, Fan, Socket/Outlet plug, LED Bulb",machine,emp_203
SI_3062,OR_3062,item_3162,524,617.31,323470.44,XXL,Category A,"LED Bulb, Fan, Holders, Cables",bring,emp_1280
SI_3063,OR_3063,item_3163,993,111.19,110411.67,S,Category B,Main Switch,doctor,emp_1170
SI_3064,OR_3064,item_3164,703,758.0,532874.0,XL,Category A,"Main Switch, Ceiling Rose, Fan, Socket/Outlet plug, Cables, LED Bulb",large,emp_505
SI_3065,OR_3065,item_3165,119,50.03,5953.57,XXL,Category A,"Main Switch, Fan, LED Bulb, Holders, Cables, Ceiling Rose, Socket/Outlet plug, Switches",anything,emp_1499
SI_3066,OR_3066,item_3166,649,555.42,360467.58,M,Category A,"Ceiling Rose, Holders, LED Bulb",ago,emp_955
SI_3067,OR_3067,item_3167,676,696.05,470529.8,M,Category A,"Fan, Cables, LED Bulb",property,emp_812
SI_3068,OR_3068,item_3168,840,465.48,391003.2,S,Category A,"Cables, Fan, Ceiling Rose, Holders, LED Bulb",wonder,emp_2604
SI_3069,OR_3069,item_3169,968,539.67,522400.56,L,Category B,Holders,media,emp_780
SI_3070,OR_3070,item_3170,963,305.41,294109.83,M,Category A,"Socket/Outlet plug, Holders, Fan",sign,emp_459
SI_3071,OR_3071,item_3171,203,303.43,61596.29,M,Category A,"Socket/Outlet plug, LED Bulb, Cables, Holders, Fan, Main Switch, Ceiling Rose, Switches",turn,emp_2210
SI_3072,OR_3072,item_3172,622,837.83,521130.26,M,Category C,Ceiling Rose,rule,emp_1822
SI_3073,OR_3073,item_3173,784,74.22,58188.48,XXL,Category C,"LED Bulb, Socket/Outlet plug, Fan",Republican,emp_2703
SI_3074,OR_3074,item_3174,747,294.31,219849.57,M,Category A,"Socket/Outlet plug, LED Bulb",region,emp_1101
SI_3075,OR_3075,item_3175,657,210.54,138324.78,S,Category C,"Holders, Ceiling Rose, Switches, LED Bulb, Main Switch, Socket/Outlet plug, Cables",site,emp_2637
SI_3076,OR_3076,item_3176,668,611.42,408428.56,XXL,Category B,"Cables, Fan, Switches, Main Switch, Socket/Outlet plug, Holders, LED Bulb, Ceiling Rose",Democrat,emp_1201
SI_3077,OR_3077,item_3177,758,992.39,752231.62,S,Category B,"Switches, Fan, Cables, Holders, LED Bulb, Ceiling Rose, Socket/Outlet plug",course,emp_604
SI_3078,OR_3078,item_3178,911,947.24,862935.64,XL,Category A,"Ceiling Rose, Holders, Switches, LED Bulb",weight,emp_714
SI_3079,OR_3079,item_3179,148,201.47,29817.56,L,Category B,Ceiling Rose,suddenly,emp_771
SI_3080,OR_3080,item_3180,487,919.54,447815.98,XL,Category C,"Socket/Outlet plug, LED Bulb, Fan",plan,emp_1971
SI_3081,OR_3081,item_3181,734,772.35,566904.9,XL,Category C,"Socket/Outlet plug, Fan, Holders, Cables",loss,emp_1961
SI_3082,OR_3082,item_3182,593,96.14,57011.02,XXL,Category A,"Cables, Ceiling Rose, LED Bulb",sport,emp_878
SI_3083,OR_3083,item_3183,951,997.65,948765.15,XXL,Category A,"Fan, Switches, Main Switch, Socket/Outlet plug, LED Bulb, Cables",center,emp_893
SI_3084,OR_3084,item_3184,130,377.21,49037.3,L,Category C,"Main Switch, Fan, Ceiling Rose",each,emp_1883
SI_3085,OR_3085,item_3185,964,548.98,529216.72,M,Category B,"Holders, Main Switch, Switches, Cables, LED Bulb, Socket/Outlet plug",career,emp_569
SI_3086,OR_3086,item_3186,968,635.21,614883.28,L,Category C,"Fan, Cables, Socket/Outlet plug, Main Switch",we,emp_785
SI_3087,OR_3087,item_3187,379,946.43,358696.97,M,Category A,Ceiling Rose,strong,emp_2026
SI_3088,OR_3088,item_3188,768,989.77,760143.36,M,Category C,Main Switch,relationship,emp_1518
SI_3089,OR_3089,item_3189,674,237.28,159926.72,S,Category A,"LED Bulb, Fan, Main Switch, Ceiling Rose, Cables, Switches",create,emp_2115
SI_3090,OR_3090,item_3190,799,28.1,22451.9,XL,Category C,"Fan, LED Bulb",when,emp_208
SI_3091,OR_3091,item_3191,754,881.09,664341.86,M,Category A,"Socket/Outlet plug, Main Switch, Ceiling Rose, Cables, Holders",month,emp_1625
SI_3092,OR_3092,item_3192,648,978.02,633756.96,L,Category C,"Fan, Cables, Socket/Outlet plug",now,emp_2160
SI_3093,OR_3093,item_3193,896,825.39,739549.44,M,Category C,"Holders, Fan, Cables, Ceiling Rose, Main Switch, LED Bulb",difficult,emp_455
SI_3094,OR_3094,item_3194,354,750.72,265754.88,XXL,Category C,"Holders, Cables, Switches, LED Bulb, Socket/Outlet plug, Main Switch, Fan",Democrat,emp_1093
SI_3095,OR_3095,item_3195,503,976.85,491355.55,L,Category C,Holders,data,emp_1052
SI_3096,OR_3096,item_3196,933,853.84,796632.72,M,Category B,"Fan, Holders, Socket/Outlet plug, LED Bulb, Cables, Switches",side,emp_1897
SI_3097,OR_3097,item_3197,400,879.95,351980.0,S,Category C,"Ceiling Rose, Cables, Fan, Socket/Outlet plug, Holders, Switches, Main Switch, LED Bulb",various,emp_2154
SI_3098,OR_3098,item_3198,786,938.88,737959.68,L,Category B,"Socket/Outlet plug, Ceiling Rose, Holders, Fan",challenge,emp_826
SI_3099,OR_3099,item_3199,196,74.58,14617.68,S,Category B,"Ceiling Rose, Main Switch, Switches, Fan",land,emp_313
SI_3100,OR_3100,item_3200,665,841.1,559331.5,S,Category B,"Cables, LED Bulb, Switches, Main Switch, Holders, Ceiling Rose",every,emp_2419
SI_3101,OR_3101,item_3201,162,151.44,24533.28,XL,Category B,Socket/Outlet plug,turn,emp_1448
SI_3102,OR_3102,item_3202,185,143.9,26621.5,L,Category B,"Switches, Cables, LED Bulb, Socket/Outlet plug, Ceiling Rose, Fan, Main Switch, Holders",indeed,emp_1847
SI_3103,OR_3103,item_3203,338,931.96,315002.48,XXL,Category C,"Holders, LED Bulb, Main Switch",people,emp_629
SI_3104,OR_3104,item_3204,975,155.79,151895.25,M,Category B,"Cables, Holders, Switches, Fan",poor,emp_1524
SI_3105,OR_3105,item_3205,620,46.12,28594.4,S,Category B,"Fan, LED Bulb, Cables, Ceiling Rose, Switches, Socket/Outlet plug, Holders",attention,emp_1433
SI_3106,OR_3106,item_3206,900,371.44,334296.0,L,Category C,"Main Switch, Cables, Holders",key,emp_1019
SI_3107,OR_3107,item_3207,610,121.87,74340.7,XL,Category A,"Switches, Fan, Socket/Outlet plug, Ceiling Rose, Holders, Main Switch, Cables, LED Bulb",list,emp_1837
SI_3108,OR_3108,item_3208,606,310.29,188035.74,L,Category C,"Main Switch, LED Bulb, Socket/Outlet plug, Ceiling Rose, Fan",hand,emp_2209
SI_3109,OR_3109,item_3209,389,868.02,337659.78,XL,Category C,"Holders, Switches, Ceiling Rose, Cables, LED Bulb, Socket/Outlet plug, Fan, Main Switch",strategy,emp_2220
SI_3110,OR_3110,item_3210,457,952.78,435420.46,XXL,Category A,"LED Bulb, Main Switch, Socket/Outlet plug",answer,emp_1219
SI_3111,OR_3111,item_3211,772,39.63,30594.36,XL,Category A,"Switches, Holders, Ceiling Rose",around,emp_969
SI_3112,OR_3112,item_3212,850,125.72,106862.0,L,Category B,"Fan, Ceiling Rose, Holders, Socket/Outlet plug, Cables, LED Bulb",special,emp_1875
SI_3113,OR_3113,item_3213,529,337.31,178436.99,L,Category C,"Holders, Switches, Main Switch, Fan, Ceiling Rose",claim,emp_2555
SI_3114,OR_3114,item_3214,650,978.71,636161.5,XXL,Category B,"LED Bulb, Socket/Outlet plug, Fan, Holders, Cables",leader,emp_1494
SI_3115,OR_3115,item_3215,502,114.01,57233.02,XL,Category B,Holders,along,emp_1236
SI_3116,OR_3116,item_3216,298,701.96,209184.08,XXL,Category A,LED Bulb,east,emp_2460
SI_3117,OR_3117,item_3217,114,888.21,101255.94,XXL,Category B,"Socket/Outlet plug, Cables, LED Bulb, Holders, Switches",though,emp_931
SI_3118,OR_3118,item_3218,871,159.53,138950.63,XL,Category A,"Cables, LED Bulb",particularly,emp_2572
SI_3119,OR_3119,item_3219,253,239.25,60530.25,L,Category B,"Socket/Outlet plug, Holders, Fan, Ceiling Rose, Switches, Main Switch, Cables",place,emp_1548
SI_3120,OR_3120,item_3220,240,569.6,136704.0,L,Category C,"Socket/Outlet plug, Switches",may,emp_1246
SI_3121,OR_3121,item_3221,256,324.86,83164.16,S,Category B,"Socket/Outlet plug, Main Switch",quite,emp_547
SI_3122,OR_3122,item_3222,694,618.93,429537.42,S,Category B,Main Switch,apply,emp_188
SI_3123,OR_3123,item_3223,517,179.93,93023.81,M,Category C,"Socket/Outlet plug, LED Bulb, Ceiling Rose, Fan, Main Switch",sit,emp_2659
SI_3124,OR_3124,item_3224,176,281.93,49619.68,M,Category B,"Socket/Outlet plug, LED Bulb, Switches, Main Switch, Fan, Cables",decade,emp_1569
SI_3125,OR_3125,item_3225,919,715.12,657195.28,L,Category B,"Switches, Socket/Outlet plug, Holders, Cables, Ceiling Rose, LED Bulb, Fan",probably,emp_1156
SI_3126,OR_3126,item_3226,401,951.21,381435.21,L,Category B,"Cables, LED Bulb, Holders, Socket/Outlet plug, Ceiling Rose, Main Switch, Switches, Fan",east,emp_461
SI_3127,OR_3127,item_3227,315,23.65,7449.75,XL,Category B,Ceiling Rose,explain,emp_1121
SI_3128,OR_3128,item_3228,826,626.06,517125.56,L,Category B,"LED Bulb, Cables, Ceiling Rose, Main Switch, Switches",probably,emp_1740
SI_3129,OR_3129,item_3229,594,210.88,125262.72,M,Category A,Switches,situation,emp_1773
SI_3130,OR_3130,item_3230,231,188.82,43617.42,XL,Category B,"Main Switch, Fan, Socket/Outlet plug, Ceiling Rose, Switches, Holders, Cables, LED Bulb",Congress,emp_923
SI_3131,OR_3131,item_3231,988,548.99,542402.12,L,Category A,"Main Switch, Holders, Fan",heart,emp_2047
SI_3132,OR_3132,item_3232,640,416.88,266803.2,S,Category A,"Fan, Holders, Socket/Outlet plug, LED Bulb",road,emp_1420
SI_3133,OR_3133,item_3233,244,238.35,58157.4,L,Category B,"Cables, Main Switch, LED Bulb, Holders, Fan, Ceiling Rose, Socket/Outlet plug, Switches",city,emp_2617
SI_3134,OR_3134,item_3234,643,333.71,214575.53,S,Category C,"Cables, LED Bulb",support,emp_1534
SI_3135,OR_3135,item_3235,745,645.55,480934.75,S,Category A,"Socket/Outlet plug, Switches, Holders, Cables, Main Switch, Fan",resource,emp_1594
SI_3136,OR_3136,item_3236,191,285.38,54507.58,XXL,Category B,"Ceiling Rose, Socket/Outlet plug, Cables, Holders, Switches, LED Bulb, Main Switch, Fan",generation,emp_1847
SI_3137,OR_3137,item_3237,860,64.54,55504.4,L,Category C,"Holders, Ceiling Rose, Fan, LED Bulb, Main Switch, Socket/Outlet plug",debate,emp_776
SI_3138,OR_3138,item_3238,620,48.97,30361.4,XL,Category B,"Switches, Cables, Socket/Outlet plug, LED Bulb, Fan, Ceiling Rose",concern,emp_1048
SI_3139,OR_3139,item_3239,135,746.4,100764.0,XL,Category A,Holders,organization,emp_1291
SI_3140,OR_3140,item_3240,922,626.03,577199.66,XXL,Category A,Cables,dinner,emp_286
SI_3141,OR_3141,item_3241,590,997.15,588318.5,L,Category A,"LED Bulb, Cables, Holders, Main Switch, Fan",example,emp_2606
SI_3142,OR_3142,item_3242,390,169.3,66027.0,XL,Category B,"Fan, LED Bulb, Cables, Socket/Outlet plug, Main Switch, Holders",economy,emp_927
SI_3143,OR_3143,item_3243,126,376.23,47404.98,L,Category A,"Main Switch, Switches, LED Bulb, Ceiling Rose, Socket/Outlet plug, Fan, Holders",center,emp_1007
SI_3144,OR_3144,item_3244,631,893.6,563861.6,XXL,Category A,"LED Bulb, Cables, Fan, Holders, Socket/Outlet plug, Switches, Ceiling Rose",ago,emp_314
SI_3145,OR_3145,item_3245,562,89.9,50523.8,L,Category B,Holders,onto,emp_437
SI_3146,OR_3146,item_3246,761,801.13,609659.93,XXL,Category B,"Holders, Ceiling Rose, Fan",his,emp_2591
SI_3147,OR_3147,item_3247,103,534.88,55092.64,XXL,Category A,"Fan, Ceiling Rose, Main Switch, Switches, Holders, Cables",including,emp_2585
SI_3148,OR_3148,item_3248,552,391.86,216306.72,M,Category C,"Main Switch, Holders, Cables, Socket/Outlet plug",special,emp_796
SI_3149,OR_3149,item_3249,605,119.27,72158.35,S,Category A,"Switches, Cables, Ceiling Rose",rich,emp_1324
