order_id,customer_id,order_date,order_time,total_order_amount
OR_3101,customer_102286,2020-03-09,05:30:00,145.36
OR_3102,customer_103782,2022-05-12,07:36:00,450.79
OR_3103,customer_106470,2021-05-19,20:53:00,472.97
OR_3104,customer_103114,2021-07-25,00:16:00,358.5
OR_3105,customer_108953,2023-12-24,03:52:00,428.08
OR_3106,customer_107547,2023-07-17,08:43:00,339.74
OR_3107,customer_105146,2023-09-21,10:06:00,215.97
OR_3108,customer_106365,2021-09-28,23:58:00,138.4
OR_3109,customer_10609,2023-06-23,20:46:00,270.2
OR_3110,customer_103468,2023-04-29,03:07:00,224.42
OR_3111,customer_108287,2023-12-19,10:44:00,116.62
OR_3112,customer_106121,2020-12-27,11:11:00,258.65
OR_3113,customer_101210,2021-12-23,16:19:00,377.0
OR_3114,customer_105720,2022-01-14,18:23:00,329.83
OR_3115,customer_101019,2022-11-03,04:06:00,243.07
OR_3116,customer_107845,2022-07-25,21:07:00,188.55
OR_3117,customer_108743,2023-05-27,06:16:00,471.87
OR_3118,customer_106043,2022-09-15,06:07:00,150.41
OR_3119,customer_106963,2022-04-25,15:57:00,409.54
OR_3120,customer_104910,2023-12-14,04:26:00,459.93
OR_3121,customer_101495,2022-01-21,10:31:00,255.83
OR_3122,customer_106655,2021-08-19,09:47:00,421.46
OR_3123,customer_108439,2023-04-01,14:27:00,457.35
OR_3124,customer_108391,2023-10-23,21:43:00,448.68
OR_3125,customer_102522,2023-04-03,11:49:00,463.83
OR_3126,customer_103772,2023-08-24,21:18:00,389.07
OR_3127,customer_102591,2023-11-04,09:54:00,106.36
OR_3128,customer_102963,2022-07-14,03:12:00,209.55
OR_3129,customer_10214,2020-12-26,00:46:00,294.93
OR_3130,customer_104090,2022-03-02,04:10:00,362.78
OR_3131,customer_101269,2023-04-15,23:08:00,11.87
OR_3132,customer_109113,2023-03-12,00:35:00,464.08
OR_3133,customer_105415,2023-05-04,16:33:00,127.93
OR_3134,customer_102057,2021-09-26,12:48:00,49.45
OR_3135,customer_107737,2021-07-16,01:15:00,359.18
OR_3136,customer_104921,2021-05-12,11:15:00,241.23
OR_3137,customer_105176,2023-05-25,02:15:00,327.95
OR_3138,customer_109337,2023-11-24,00:46:00,286.06
OR_3139,customer_105463,2021-07-17,17:18:00,346.47
OR_3140,customer_109214,2020-01-15,23:06:00,242.43
OR_3141,customer_103370,2023-04-09,05:45:00,375.54
OR_3142,customer_106827,2020-03-08,21:22:00,485.59
OR_3143,customer_106118,2021-06-16,01:19:00,315.94
OR_3144,customer_109956,2023-06-30,06:02:00,34.38
OR_3145,customer_104338,2023-04-11,01:45:00,39.78
OR_3146,customer_102252,2022-12-08,17:37:00,224.4
OR_3147,customer_108814,2023-12-10,23:08:00,25.47
OR_3148,customer_107816,2020-03-26,00:21:00,211.84
OR_3149,customer_103425,2021-10-24,13:51:00,361.52
OR_3150,customer_103536,2023-12-09,17:24:00,43.22
OR_3151,customer_108641,2021-02-10,17:44:00,99.57
OR_3152,customer_103524,2022-11-27,06:35:00,350.92
OR_3153,customer_105104,2020-02-28,00:28:00,410.31
OR_3154,customer_107561,2020-01-18,00:32:00,128.82
OR_3155,customer_10917,2022-05-28,15:12:00,225.42
OR_3156,customer_107556,2023-11-12,22:41:00,79.81
OR_3157,customer_101887,2020-04-06,13:39:00,217.96
OR_3158,customer_104116,2022-12-07,12:56:00,27.57
OR_3159,customer_102708,2022-06-06,11:44:00,383.2
OR_3160,customer_102523,2020-03-14,08:07:00,121.39
OR_3161,customer_101765,2023-10-04,02:53:00,479.1
OR_3162,customer_103927,2023-07-08,13:02:00,45.52
OR_3163,customer_105497,2020-04-17,14:06:00,336.03
OR_3164,customer_101722,2021-05-01,07:41:00,260.96
OR_3165,customer_105245,2021-11-17,05:09:00,267.69
OR_3166,customer_105729,2023-04-27,14:33:00,63.5
OR_3167,customer_109047,2020-08-21,02:37:00,419.4
OR_3168,customer_10866,2023-05-19,09:55:00,429.41
OR_3169,customer_106590,2022-04-01,13:31:00,430.82
OR_3170,customer_102268,2020-12-27,20:15:00,405.81
OR_3171,customer_108534,2022-01-02,00:02:00,279.69
OR_3172,customer_105259,2023-04-30,03:41:00,70.76
OR_3173,customer_108816,2021-09-30,23:14:00,239.89
OR_3174,customer_109067,2022-11-23,01:31:00,85.52
OR_3175,customer_101491,2023-04-21,13:17:00,113.96
OR_3176,customer_104464,2020-09-25,09:09:00,336.83
OR_3177,customer_103118,2021-06-06,01:45:00,301.8
OR_3178,customer_106271,2020-11-24,05:07:00,321.29
OR_3179,customer_109495,2023-06-03,15:10:00,303.55
OR_3180,customer_108856,2020-08-05,08:25:00,213.66
OR_3181,customer_109271,2020-09-04,13:24:00,113.81
OR_3182,customer_101503,2023-11-22,03:23:00,456.24
OR_3183,customer_106497,2020-11-17,23:21:00,328.12
OR_3184,customer_103169,2020-07-03,09:24:00,226.37
OR_3185,customer_101950,2022-01-05,19:08:00,416.71
OR_3186,customer_107756,2022-01-28,10:08:00,177.87
OR_3187,customer_109422,2021-09-23,08:04:00,117.85
OR_3188,customer_107124,2020-11-15,19:32:00,98.45
OR_3189,customer_107249,2021-05-06,22:16:00,262.62
OR_3190,customer_101061,2022-05-16,07:55:00,97.98
OR_3191,customer_102247,2022-08-23,08:13:00,272.89
OR_3192,customer_108967,2020-04-30,18:10:00,272.14
OR_3193,customer_10603,2020-08-03,03:08:00,375.75
OR_3194,customer_109010,2022-08-14,08:25:00,363.18
OR_3195,customer_106514,2023-08-12,07:54:00,395.52
OR_3196,customer_103474,2022-01-21,00:25:00,275.67
OR_3197,customer_107131,2020-01-30,10:18:00,339.2
OR_3198,customer_108766,2022-02-08,20:48:00,274.69
OR_3199,customer_106476,2022-08-30,18:50:00,492.23
OR_3200,customer_104800,2021-07-04,22:35:00,150.54
OR_3201,customer_105092,2021-04-04,20:53:00,132.79
OR_3202,customer_102758,2022-04-18,05:43:00,45.72
OR_3203,customer_102546,2021-02-23,11:55:00,430.96
OR_3204,customer_108327,2022-01-23,00:42:00,309.01
OR_3205,customer_106261,2021-12-07,16:24:00,373.52
OR_3206,customer_103233,2023-05-30,14:24:00,275.73
OR_3207,customer_10253,2020-09-14,14:52:00,174.03
OR_3208,customer_108430,2020-09-30,09:27:00,352.95
OR_3209,customer_101470,2021-02-18,15:59:00,272.82
OR_3210,customer_10411,2022-01-07,08:15:00,432.32
OR_3211,customer_109157,2020-12-16,21:47:00,390.4
OR_3212,customer_103899,2023-04-08,18:55:00,481.54
OR_3213,customer_106657,2023-09-20,12:13:00,172.72
OR_3214,customer_101612,2020-08-21,18:28:00,25.68
OR_3215,customer_104014,2020-10-15,17:55:00,469.11
OR_3216,customer_107965,2023-11-04,08:11:00,297.35
OR_3217,customer_106130,2022-12-25,21:58:00,301.5
OR_3218,customer_10313,2023-08-02,16:46:00,39.06
OR_3219,customer_105078,2021-07-18,09:00:00,125.81
OR_3220,customer_101407,2023-11-01,07:45:00,301.61
OR_3221,customer_104702,2021-05-15,19:07:00,204.5
OR_3222,customer_107942,2023-10-11,07:13:00,355.14
OR_3223,customer_105595,2023-03-15,00:27:00,443.75
OR_3224,customer_102029,2023-12-24,13:36:00,116.99
OR_3225,customer_107665,2020-07-07,21:17:00,58.93
OR_3226,customer_108544,2021-04-11,22:54:00,416.65
OR_3227,customer_104507,2021-09-19,14:40:00,235.84
OR_3228,customer_107060,2022-02-17,14:51:00,161.55
OR_3229,customer_109384,2022-04-17,19:24:00,269.71
OR_3230,customer_10258,2022-08-10,11:41:00,280.26
OR_3231,customer_101103,2021-12-26,07:27:00,442.49
OR_3232,customer_107688,2021-07-30,13:06:00,171.55
OR_3233,customer_105120,2020-04-20,17:52:00,152.9
OR_3234,customer_101530,2023-10-20,22:19:00,205.04
OR_3235,customer_106700,2020-09-16,04:29:00,338.07
OR_3236,customer_104249,2021-06-24,17:36:00,193.47
OR_3237,customer_105608,2021-05-06,11:33:00,421.73
OR_3238,customer_102819,2023-12-15,11:48:00,457.98
OR_3239,customer_107189,2021-12-24,15:04:00,178.27
OR_3240,customer_102534,2020-04-08,02:54:00,420.51
OR_3241,customer_108941,2022-12-21,11:33:00,48.04
OR_3242,customer_107119,2023-02-16,15:31:00,118.22
OR_3243,customer_101383,2023-01-17,08:57:00,165.41
OR_3244,customer_107931,2020-09-26,09:20:00,373.54
OR_3245,customer_109437,2023-03-21,17:26:00,233.63
OR_3246,customer_107764,2023-08-28,19:00:00,81.31
OR_3247,customer_102579,2021-10-01,17:53:00,493.46
OR_3248,customer_103278,2021-06-09,19:09:00,162.49
OR_3249,customer_10474,2022-04-08,20:26:00,293.14
OR_3250,customer_106436,2022-02-13,18:01:00,266.38
OR_3251,customer_101341,2020-11-09,00:43:00,299.22
OR_3252,customer_105852,2020-08-15,08:34:00,496.25
OR_3253,customer_107740,2021-05-29,02:56:00,140.93
OR_3254,customer_102740,2020-04-12,10:20:00,261.29
OR_3255,customer_102749,2023-05-07,17:35:00,310.38
OR_3256,customer_101821,2023-05-27,17:15:00,234.29
OR_3257,customer_103161,2023-09-02,21:28:00,49.07
OR_3258,customer_109616,2021-01-20,01:29:00,104.76
OR_3259,customer_109933,2023-05-01,23:18:00,418.46
OR_3260,customer_105462,2023-11-27,17:24:00,458.69
OR_3261,customer_104533,2022-12-20,10:14:00,294.86
OR_3262,customer_102578,2021-08-24,16:33:00,250.28
OR_3263,customer_10269,2023-07-04,05:28:00,463.56
OR_3264,customer_108573,2023-07-08,16:12:00,446.89
OR_3265,customer_105039,2020-01-13,05:34:00,234.79
OR_3266,customer_108181,2022-08-14,08:22:00,349.07
OR_3267,customer_10215,2021-03-10,13:55:00,28.91
OR_3268,customer_102111,2023-04-29,03:57:00,365.97
OR_3269,customer_105284,2020-05-14,16:22:00,130.86
OR_3270,customer_102783,2023-04-18,20:02:00,429.39
OR_3271,customer_105157,2023-11-14,06:35:00,118.07
OR_3272,customer_103833,2022-09-21,23:22:00,396.48
OR_3273,customer_105336,2022-08-29,07:23:00,403.07
OR_3274,customer_105154,2020-02-21,15:32:00,486.34
OR_3275,customer_103018,2020-08-01,16:26:00,11.01
OR_3276,customer_104203,2023-12-06,07:41:00,320.96
OR_3277,customer_107859,2022-01-04,07:15:00,29.42
OR_3278,customer_109528,2022-04-16,12:57:00,264.11
OR_3279,customer_106924,2022-07-27,10:24:00,105.4
OR_3280,customer_105968,2021-05-27,04:10:00,253.88
OR_3281,customer_107399,2021-03-26,14:53:00,140.04
OR_3282,customer_106941,2020-10-01,14:30:00,218.52
OR_3283,customer_104744,2020-10-21,03:44:00,317.46
OR_3284,customer_102750,2021-09-16,16:32:00,369.61
OR_3285,customer_109358,2023-12-27,16:03:00,166.31
OR_3286,customer_109435,2023-03-18,23:04:00,153.86
OR_3287,customer_101998,2023-08-05,22:40:00,372.67
OR_3288,customer_107495,2020-11-23,06:55:00,343.73
OR_3289,customer_104385,2022-03-26,11:09:00,72.33
OR_3290,customer_10835,2022-01-01,13:22:00,256.38
OR_3291,customer_10752,2021-07-28,04:18:00,494.34
OR_3292,customer_108045,2021-04-29,16:07:00,274.3
OR_3293,customer_102194,2021-06-10,00:53:00,303.11
OR_3294,customer_106468,2022-02-11,22:30:00,249.84
OR_3295,customer_10852,2022-02-12,06:38:00,118.13
OR_3296,customer_109975,2021-01-30,00:40:00,460.4
OR_3297,customer_104017,2022-07-25,12:53:00,384.74
OR_3298,customer_103758,2023-07-04,17:05:00,292.45
OR_3299,customer_103340,2021-11-19,07:25:00,284.28
OR_3300,customer_101989,2023-03-26,06:04:00,442.62
OR_3301,customer_104907,2020-07-23,01:21:00,28.3
OR_3302,customer_102429,2020-07-02,03:50:00,22.7
OR_3303,customer_101606,2023-01-04,03:24:00,194.86
OR_3304,customer_10179,2021-10-27,02:38:00,217.2
OR_3305,customer_102522,2021-09-25,21:32:00,310.1
OR_3306,customer_101111,2023-11-30,12:48:00,422.01
OR_3307,customer_105021,2023-07-15,07:35:00,32.04
OR_3308,customer_102632,2022-08-15,15:40:00,44.27
OR_3309,customer_103173,2020-04-11,09:11:00,76.27
OR_3310,customer_101675,2023-04-13,01:01:00,316.84
OR_3311,customer_109315,2021-01-28,09:02:00,474.19
OR_3312,customer_108059,2023-03-12,13:42:00,131.63
OR_3313,customer_109217,2022-04-12,05:38:00,319.11
OR_3314,customer_107529,2020-06-11,23:53:00,148.05
OR_3315,customer_101959,2021-12-20,22:47:00,166.46
OR_3316,customer_105237,2023-04-21,16:22:00,474.26
OR_3317,customer_1043,2022-06-08,19:25:00,407.9
OR_3318,customer_10939,2021-07-03,16:38:00,307.36
OR_3319,customer_105066,2023-12-01,00:34:00,143.55
OR_3320,customer_106223,2022-02-26,17:09:00,33.99
OR_3321,customer_102031,2022-04-03,18:54:00,368.77
OR_3322,customer_108429,2020-01-19,12:25:00,328.83
OR_3323,customer_103387,2022-04-14,10:36:00,433.2
OR_3324,customer_102391,2023-04-04,13:09:00,496.07
OR_3325,customer_101004,2020-12-12,18:51:00,311.66
OR_3326,customer_109197,2021-02-20,17:53:00,434.42
OR_3327,customer_104623,2021-05-26,11:42:00,481.44
OR_3328,customer_102513,2022-05-21,08:55:00,45.2
OR_3329,customer_108109,2021-01-05,05:44:00,26.82
OR_3330,customer_10360,2020-01-23,05:39:00,121.61
OR_3331,customer_105366,2021-10-16,18:19:00,161.64
OR_3332,customer_104020,2021-12-13,01:57:00,257.76
OR_3333,customer_102749,2023-06-10,00:24:00,485.15
OR_3334,customer_101452,2023-05-15,18:29:00,61.27
OR_3335,customer_102713,2021-02-08,10:48:00,329.31
OR_3336,customer_101014,2021-10-13,19:30:00,424.94
OR_3337,customer_107255,2022-07-12,09:56:00,458.81
OR_3338,customer_104160,2020-05-30,13:49:00,160.58
OR_3339,customer_10271,2021-10-12,19:52:00,166.8
OR_3340,customer_107978,2023-10-11,02:56:00,477.07
OR_3341,customer_103277,2021-11-28,12:27:00,76.85
OR_3342,customer_108382,2021-03-09,17:10:00,161.06
OR_3343,customer_106519,2023-04-30,10:51:00,425.85
OR_3344,customer_107199,2023-11-17,02:01:00,490.12
OR_3345,customer_106237,2023-04-11,03:11:00,291.65
OR_3346,customer_104161,2021-12-15,12:44:00,310.67
OR_3347,customer_104265,2023-03-30,04:03:00,476.92
OR_3348,customer_104701,2020-07-17,01:05:00,493.64
OR_3349,customer_107557,2022-06-02,08:05:00,45.98
OR_3350,customer_109455,2021-09-06,13:44:00,483.43
OR_3351,customer_106196,2020-11-22,01:42:00,408.99
OR_3352,customer_102357,2020-06-17,20:13:00,488.73
OR_3353,customer_105811,2022-02-04,12:45:00,276.93
OR_3354,customer_107499,2020-10-20,06:17:00,325.85
OR_3355,customer_10303,2020-07-23,17:44:00,10.91
OR_3356,customer_106603,2021-08-19,06:19:00,380.61
OR_3357,customer_107379,2022-02-18,11:35:00,472.1
OR_3358,customer_101647,2023-01-31,21:44:00,482.1
OR_3359,customer_10943,2023-05-15,02:58:00,245.55
OR_3360,customer_101425,2021-05-22,21:47:00,264.71
OR_3361,customer_106524,2022-05-26,00:52:00,290.56
OR_3362,customer_102938,2020-04-12,11:17:00,116.13
OR_3363,customer_106755,2023-03-12,04:09:00,435.18
OR_3364,customer_102749,2023-10-02,01:50:00,142.47
OR_3365,customer_101838,2023-06-03,06:27:00,11.6
OR_3366,customer_101547,2021-10-27,08:34:00,332.59
OR_3367,customer_107976,2022-04-09,09:45:00,65.88
OR_3368,customer_103602,2023-09-29,07:43:00,483.35
OR_3369,customer_101972,2022-08-19,16:56:00,59.32
OR_3370,customer_109913,2022-11-15,01:48:00,114.49
OR_3371,customer_104383,2021-08-15,18:02:00,442.11
OR_3372,customer_109274,2021-07-28,05:46:00,239.73
OR_3373,customer_102327,2022-05-26,18:13:00,485.26
OR_3374,customer_106417,2023-04-19,09:05:00,33.54
OR_3375,customer_109880,2022-12-06,11:58:00,175.75
OR_3376,customer_109458,2020-07-06,04:39:00,370.79
OR_3377,customer_109905,2022-05-05,08:55:00,493.99
OR_3378,customer_107117,2021-11-30,22:45:00,135.97
OR_3379,customer_109818,2023-07-31,10:34:00,328.32
OR_3380,customer_104876,2023-11-19,01:44:00,296.34
OR_3381,customer_105674,2022-12-07,03:51:00,151.99
OR_3382,customer_10328,2023-04-10,05:20:00,437.99
OR_3383,customer_104321,2022-01-20,07:04:00,122.4
OR_3384,customer_109281,2020-10-13,11:13:00,360.41
OR_3385,customer_106187,2023-11-24,13:35:00,430.41
OR_3386,customer_109270,2021-04-05,12:28:00,425.8
OR_3387,customer_10569,2022-02-17,21:15:00,347.94
OR_3388,customer_104851,2022-05-06,22:12:00,322.94
OR_3389,customer_104040,2020-04-07,00:44:00,326.1
OR_3390,customer_101776,2020-02-27,05:11:00,381.34
OR_3391,customer_108571,2020-05-24,03:16:00,59.87
OR_3392,customer_10259,2020-02-13,11:08:00,25.97
OR_3393,customer_107010,2022-09-04,06:38:00,365.59
OR_3394,customer_101455,2021-12-27,01:54:00,432.34
OR_3395,customer_105132,2021-01-26,14:25:00,176.89
OR_3396,customer_109828,2020-10-06,19:39:00,336.11
OR_3397,customer_107419,2021-05-26,23:10:00,48.5
OR_3398,customer_106451,2023-02-09,08:44:00,207.11
OR_3399,customer_10181,2022-03-20,03:37:00,278.49
OR_3400,customer_104940,2023-06-19,00:36:00,127.53
OR_3401,customer_104327,2021-05-04,19:08:00,347.12
OR_3402,customer_107135,2022-03-14,16:40:00,138.99
OR_3403,customer_10415,2022-03-22,21:26:00,28.49
OR_3404,customer_10943,2023-04-19,10:55:00,99.4
OR_3405,customer_10516,2020-06-27,18:31:00,94.51
OR_3406,customer_107444,2023-09-21,02:22:00,46.72
OR_3407,customer_108997,2021-04-09,03:29:00,336.64
OR_3408,customer_104892,2020-06-15,21:51:00,101.37
OR_3409,customer_104690,2020-09-17,04:39:00,159.7
OR_3410,customer_103839,2023-10-16,00:23:00,98.17
OR_3411,customer_103238,2022-06-18,00:08:00,53.36
OR_3412,customer_102075,2020-12-22,22:55:00,283.16
OR_3413,customer_10847,2023-06-05,01:13:00,361.91
OR_3414,customer_104953,2021-01-02,15:13:00,451.86
OR_3415,customer_109964,2021-05-15,00:29:00,337.31
OR_3416,customer_107480,2023-07-18,00:03:00,357.11
OR_3417,customer_104203,2020-02-13,09:19:00,154.89
OR_3418,customer_105865,2023-08-06,19:56:00,192.45
OR_3419,customer_107288,2020-09-26,07:15:00,359.04
OR_3420,customer_103788,2023-10-13,22:48:00,201.77
OR_3421,customer_102548,2022-02-23,12:54:00,321.18
OR_3422,customer_108909,2021-12-12,21:14:00,412.76
OR_3423,customer_108781,2021-07-29,10:08:00,265.38
OR_3424,customer_103372,2020-11-24,10:03:00,471.86
OR_3425,customer_105284,2021-12-25,03:04:00,254.27
OR_3426,customer_109412,2021-08-06,19:57:00,335.18
OR_3427,customer_102930,2023-02-07,05:10:00,97.01
OR_3428,customer_108352,2022-01-09,08:29:00,130.93
OR_3429,customer_109439,2021-07-26,20:40:00,162.38
OR_3430,customer_101348,2022-03-22,13:24:00,152.23
OR_3431,customer_104362,2020-08-24,11:51:00,179.39
OR_3432,customer_107745,2020-08-01,06:47:00,205.97
OR_3433,customer_101450,2022-06-13,04:22:00,253.19
OR_3434,customer_10961,2020-01-29,01:17:00,426.46
OR_3435,customer_109090,2023-02-08,20:14:00,317.82
OR_3436,customer_106603,2022-06-13,21:53:00,134.38
OR_3437,customer_103301,2020-06-23,06:01:00,431.48
OR_3438,customer_109482,2021-12-22,21:53:00,396.92
OR_3439,customer_107565,2022-11-03,03:33:00,126.55
OR_3440,customer_108186,2021-07-17,19:39:00,139.94
OR_3441,customer_104018,2022-03-16,14:28:00,281.35
OR_3442,customer_103443,2020-11-18,10:48:00,464.12
OR_3443,customer_105386,2022-02-01,16:52:00,237.47
OR_3444,customer_101602,2020-02-16,06:30:00,242.87
OR_3445,customer_103066,2022-03-16,02:12:00,332.91
OR_3446,customer_109808,2022-10-15,06:47:00,196.48
OR_3447,customer_107184,2020-05-17,06:29:00,173.16
OR_3448,customer_102807,2022-12-19,04:20:00,212.55
OR_3449,customer_105533,2021-05-22,03:39:00,453.54
OR_3450,customer_102868,2022-10-22,18:53:00,370.5
OR_3451,customer_107243,2021-07-30,11:48:00,280.9
OR_3452,customer_109948,2023-07-10,09:31:00,147.31
OR_3453,customer_102989,2022-02-03,15:20:00,156.24
OR_3454,customer_106215,2021-10-29,12:07:00,36.35
OR_3455,customer_109660,2020-06-06,11:18:00,120.94
OR_3456,customer_109511,2021-01-11,10:00:00,68.41
OR_3457,customer_103927,2020-03-22,23:24:00,352.32
OR_3458,customer_104481,2021-11-18,04:17:00,71.31
OR_3459,customer_101159,2021-04-27,06:34:00,468.83
OR_3460,customer_109503,2022-08-16,05:04:00,218.0
OR_3461,customer_108333,2023-11-24,22:26:00,361.56
OR_3462,customer_107964,2020-12-01,14:26:00,64.23
OR_3463,customer_106809,2020-12-01,00:22:00,216.95
OR_3464,customer_107248,2023-05-02,13:45:00,255.23
OR_3465,customer_105338,2023-09-07,19:16:00,451.39
OR_3466,customer_107078,2021-11-10,07:23:00,347.9
OR_3467,customer_108035,2023-12-14,14:31:00,403.5
OR_3468,customer_107786,2021-06-26,07:41:00,278.01
OR_3469,customer_105944,2020-03-17,20:08:00,186.93
OR_3470,customer_10910,2020-09-30,11:44:00,261.8
OR_3471,customer_103594,2022-09-10,22:59:00,412.4
OR_3472,customer_101429,2023-07-07,18:15:00,60.7
OR_3473,customer_104754,2020-02-20,11:18:00,489.28
OR_3474,customer_105020,2023-03-15,23:20:00,215.47
OR_3475,customer_107077,2020-12-24,18:50:00,264.57
OR_3476,customer_10962,2022-02-22,02:43:00,288.71
OR_3477,customer_108511,2020-12-19,13:39:00,176.2
OR_3478,customer_109269,2021-10-10,07:10:00,65.27
OR_3479,customer_107673,2022-01-20,04:35:00,458.87
OR_3480,customer_108835,2022-01-27,14:37:00,284.7
OR_3481,customer_105672,2022-10-09,14:31:00,78.16
OR_3482,customer_103612,2020-03-12,16:41:00,400.18
OR_3483,customer_101867,2020-05-10,04:22:00,214.71
OR_3484,customer_109146,2020-07-10,08:23:00,472.64
OR_3485,customer_108165,2023-04-11,14:08:00,228.07
OR_3486,customer_105168,2021-04-02,05:44:00,141.78
OR_3487,customer_101053,2022-05-02,17:16:00,419.21
OR_3488,customer_104646,2020-07-24,16:09:00,314.77
OR_3489,customer_10142,2020-02-03,22:42:00,244.93
OR_3490,customer_10216,2020-12-21,20:32:00,175.17
OR_3491,customer_106015,2020-01-21,02:40:00,409.81
OR_3492,customer_102449,2023-01-14,10:46:00,110.02
OR_3493,customer_102463,2023-04-17,21:10:00,78.57
OR_3494,customer_101273,2020-10-08,00:05:00,111.5
OR_3495,customer_102551,2023-11-22,06:31:00,107.46
OR_3496,customer_105442,2020-03-06,07:25:00,86.69
OR_3497,customer_103626,2023-06-18,14:00:00,313.59
OR_3498,customer_104303,2023-08-06,19:21:00,216.1
OR_3499,customer_107813,2022-09-05,23:32:00,298.73
OR_3500,customer_102317,2023-06-16,00:13:00,222.23
OR_3501,customer_101090,2021-09-06,11:40:00,97.69
OR_3502,customer_104489,2022-01-10,17:04:00,387.89
OR_3503,customer_103935,2020-03-12,19:35:00,382.83
OR_3504,customer_101023,2023-01-20,21:43:00,268.19
OR_3505,customer_108567,2021-08-08,19:34:00,52.33
OR_3506,customer_102909,2021-03-15,11:00:00,135.28
OR_3507,customer_106550,2022-05-03,21:40:00,65.5
OR_3508,customer_104907,2022-11-25,06:50:00,120.86
