department_id,department_name,location,allocated_budget
D_2544,Sales,store,59601.72
D_2545,Purchasing,office,127505.12
D_2546,Sales representatives,store,119618.27
D_2547,Administration,office,111397.95
D_2548,Finance,office,146438.38
D_2549,Production,office,402004.71
D_2550,Marketing,store,149701.33
D_2551,Sales representatives,store,120641.87
D_2552,Production,store,390082.23
D_2553,Purchasing,store,451258.39
D_2554,Administration,office,328053.81
D_2555,Purchasing,office,176092.5
D_2556,Designing department,store,334205.12
D_2557,Finance,office,263801.07
D_2558,Finance,office,22214.05
D_2559,Sales representatives,office,479511.38
D_2560,Sales,office,497318.9
D_2561,Purchasing,store,486621.55
D_2562,IT,store,353644.33
D_2563,Marketing,store,487477.67
D_2564,Purchasing,store,415198.38
D_2565,IT,office,28854.65
D_2566,Human Resources,store,352207.6
D_2567,Sales,store,59763.52
D_2568,Administration,store,306097.32
D_2569,Production,store,225350.29
D_2570,Accounting,store,34966.02
D_2571,Administration,store,323754.98
D_2572,Sales representatives,store,175737.76
D_2573,Account department,store,281721.89
D_2574,Designing department,store,34857.2
D_2575,IT,office,19735.65
D_2576,Accounting,office,104942.27
D_2577,Accounting,store,390992.33
D_2578,Sales representatives,office,376825.49
D_2579,Production,store,335028.94
D_2580,Marketing,store,348340.19
D_2581,Designing department,store,313618.31
D_2582,Designing department,office,307558.39
D_2583,Sales representatives,store,136037.22
D_2584,Administration,store,491836.58
D_2585,Human Resources,store,332616.67
D_2586,Accounting,store,73225.52
D_2587,Sales representatives,store,132801.23
D_2588,Account department,office,326776.35
D_2589,Designing department,store,393010.64
D_2590,Sales,store,396559.76
D_2591,Designing department,store,354223.02
D_2592,Designing department,store,114789.5
D_2593,Marketing,office,178163.22
D_2594,Finance,office,282333.54
D_2595,Administration,office,32200.59
D_2596,Purchasing,store,293272.21
D_2597,Marketing,office,496103.12
D_2598,Finance,office,295612.69
D_2599,Production,office,350441.72
D_2600,Accounting,store,120482.36
D_2601,Finance,office,373532.63
D_2602,Finance,office,29479.08
D_2603,IT,store,414154.21
D_2604,Production,office,370355.37
D_2605,Accounting,office,360197.96
D_2606,Production,store,56480.68
D_2607,Accounting,store,209106.73
D_2608,Sales representatives,store,54988.16
D_2609,Human Resources,office,351761.89
D_2610,Designing department,store,295150.97
D_2611,Production,office,389594.97
D_2612,Finance,store,124150.69
D_2613,Marketing,store,332807.55
D_2614,Accounting,store,80844.08
D_2615,Sales representatives,office,301096.54
D_2616,Designing department,store,157497.49
D_2617,Finance,store,254955.55
D_2618,Finance,store,67688.96
D_2619,Account department,store,343158.18
D_2620,Finance,office,159575.34
D_2621,Administration,store,289521.09
D_2622,Accounting,store,89706.09
D_2623,Sales representatives,office,275341.91
D_2624,Accounting,office,56116.27
D_2625,Sales representatives,office,491282.41
D_2626,Production,store,399950.83
D_2627,Sales representatives,store,453108.08
D_2628,Accounting,office,403071.2
D_2629,Accounting,store,364225.36
D_2630,Marketing,office,196917.06
D_2631,Production,store,296401.82
D_2632,Designing department,store,363612.26
D_2633,Finance,store,83956.61
D_2634,Administration,store,153040.92
D_2635,Production,store,79703.68
D_2636,Finance,office,393410.85
D_2637,IT,store,124294.92
D_2638,Designing department,office,103715.7
D_2639,Marketing,office,197829.96
D_2640,Accounting,office,486364.59
D_2641,Administration,store,289997.29
D_2642,Sales representatives,store,484865.93
D_2643,Administration,office,15272.77
D_2644,Accounting,store,67721.18
D_2645,Human Resources,store,312109.3
D_2646,Administration,office,102371.51
D_2647,Sales representatives,store,232754.13
D_2648,Purchasing,store,36154.16
D_2649,Administration,office,442289.1
D_2650,Production,store,489220.37
D_2651,Production,office,114914.45
D_2652,Accounting,store,366805.24
D_2653,Accounting,store,155832.12
D_2654,Sales representatives,store,311920.57
D_2655,Sales representatives,store,293239.87
D_2656,Human Resources,office,66593.32
D_2657,IT,store,31182.11
D_2658,Sales representatives,office,289722.31
D_2659,Accounting,office,193978.6
D_2660,Marketing,store,161435.95
D_2661,Sales,office,162050.73
D_2662,Purchasing,store,447857.81
D_2663,Human Resources,office,166188.32
D_2664,Sales representatives,store,301707.61
D_2665,Production,office,439939.33
D_2666,Designing department,store,160532.55
D_2667,Sales,store,91486.93
D_2668,Purchasing,office,412547.87
D_2669,Sales,office,245119.93
D_2670,Finance,office,290986.86
D_2671,Human Resources,store,363018.96
D_2672,Marketing,office,456034.91
D_2673,Finance,office,121375.45
D_2674,Production,office,403979.89
D_2675,Sales,office,252209.82
D_2676,Purchasing,store,461505.69
D_2677,Accounting,store,383613.15
D_2678,Sales,office,95082.14
D_2679,Human Resources,store,60388.18
D_2680,Account department,office,339364.88
D_2681,Human Resources,office,381877.47
D_2682,Designing department,store,277014.94
D_2683,Sales,office,363114.7
D_2684,Administration,store,240696.67
D_2685,Accounting,office,124111.8
D_2686,Account department,store,15142.6
D_2687,Marketing,office,25578.41
D_2688,Production,store,375633.36
D_2689,IT,office,183676.27
D_2690,Administration,store,140787.85
D_2691,Accounting,office,329189.4
D_2692,Administration,store,56096.19
D_2693,Marketing,office,412808.23
D_2694,Accounting,office,83631.99
D_2695,Marketing,office,487189.4
D_2696,Finance,store,64443.54
D_2697,Marketing,office,338889.8
D_2698,Human Resources,office,50174.15
D_2699,Account department,office,276278.82
D_2700,Marketing,store,299695.26
D_2701,Human Resources,office,421961.55
D_2702,Accounting,office,171190.39
D_2703,Sales,office,386643.42
D_2704,Sales,store,292761.76
D_2705,Account department,office,157106.77
D_2706,Sales,office,46519
D_2707,Administration,office,470594.22
D_2708,Administration,office,347488.71
D_2709,Designing department,store,377644.13
D_2710,Sales representatives,store,40329.98
D_2711,Designing department,store,191429.22
D_2712,Administration,store,255050.52
D_2713,Marketing,store,416306.03
D_2714,Administration,office,376239.3
D_2715,Finance,store,394913.02
D_2716,IT,office,173967.57
D_2717,Administration,store,81811.35
D_2718,Human Resources,office,349685.34
D_2719,IT,store,167818.22
D_2720,IT,office,283410.33
D_2721,Sales,office,160139.81
D_2722,Administration,store,54336.68
D_2723,Marketing,store,225058.69
D_2724,Marketing,office,437925.75
D_2725,Administration,store,207737.39
D_2726,Administration,store,447558.01
D_2727,Production,store,13726.14
D_2728,Human Resources,office,72135.97
D_2729,Marketing,office,486753.29
D_2730,Account department,office,175780.99
D_2731,Accounting,office,34209.96
D_2732,Finance,office,111481.93
D_2733,Production,office,496960.3
D_2734,Production,store,164184.38
D_2735,Production,store,197817.08
D_2736,Designing department,store,152548.52
D_2737,Accounting,office,56674.64
D_2738,Sales representatives,office,468202.4
D_2739,Human Resources,office,494503.67
D_2740,IT,office,104428.99
D_2741,IT,store,177270.14
D_2742,Production,store,286732.14
D_2743,Production,office,233683.28
D_2744,Administration,office,431781.3
D_2745,IT,office,101840.81
D_2746,Accounting,office,219166.4
D_2747,Administration,store,316647.23
D_2748,Accounting,office,60717.27
D_2749,Production,store,149565.92
D_2750,Administration,store,148059.33
D_2751,Sales representatives,office,204565.46
D_2752,Accounting,office,384146.92
D_2753,Human Resources,store,323159.03
D_2754,Sales,office,294257.1
D_2755,Human Resources,store,11838.69
D_2756,Production,store,187392.88
D_2757,Purchasing,office,358830.59
D_2758,Finance,office,357004.6
D_2759,Account department,office,312798.1
D_2760,Human Resources,store,132436.48
D_2761,Sales representatives,store,358348.07
D_2762,Human Resources,store,329087.78
D_2763,Designing department,office,171936.42
D_2764,IT,office,322774.17
D_2765,Sales,store,413648.08
D_2766,Sales,office,393307.75
D_2767,Designing department,office,387276.2
D_2768,IT,office,427229.56
D_2769,Finance,store,198035.75
D_2770,Human Resources,store,33512.98
D_2771,Human Resources,store,405919.94
D_2772,Production,office,460490.41
D_2773,Human Resources,store,37362.5
D_2774,Account department,office,318659.43
D_2775,Administration,store,138621.87
D_2776,Sales,store,134289.78
D_2777,Marketing,store,293046.95
D_2778,Accounting,office,363835.95
D_2779,Purchasing,office,370091.96
D_2780,Purchasing,office,460295.58
D_2781,Sales,store,16220.49
D_2782,Designing department,store,88892.41
D_2783,Purchasing,office,189134.39
D_2784,Account department,office,53427.08
D_2785,IT,store,79306.48
D_2786,Account department,office,309174.8
D_2787,Production,store,440506.66
D_2788,Human Resources,office,238167.93
D_2789,Production,office,163544.86
D_2790,Finance,office,162372.39
D_2791,Sales,store,192157.19
D_2792,Production,store,330692
D_2793,Accounting,store,388739.12
D_2794,Designing department,office,186672.32
D_2795,Sales representatives,store,362194.94
D_2796,Administration,office,361245.01
D_2797,Production,store,484874.45
D_2798,Sales,office,204360.61
D_2799,Sales,store,215680.3
D_2800,Purchasing,office,172566.35
D_2801,Administration,office,308545.44
D_2802,Marketing,office,256059.75
D_2803,Sales,office,391040.81
D_2804,Marketing,office,293800.64
D_2805,Human Resources,office,435841.83
D_2806,Account department,office,117109.6
D_2807,Sales representatives,store,297568.02
D_2808,IT,store,291941.57
D_2809,Sales representatives,store,388794.22
D_2810,Human Resources,store,201572.98
D_2811,Human Resources,store,23977.79
D_2812,Marketing,store,170639.19
D_2813,Finance,store,361537.78
D_2814,IT,store,165599.08
D_2815,Production,store,448400.92
D_2816,Sales representatives,store,320208.1
D_2817,Designing department,store,134551.77
D_2818,Accounting,office,325224.88
D_2819,Sales representatives,store,356227.11
D_2820,Accounting,office,442965.67
D_2821,Account department,office,160392.86
D_2822,Marketing,store,229119.02
D_2823,Finance,store,154969.62
D_2824,Marketing,store,458200.48
D_2825,Accounting,office,156229.96
D_2826,IT,office,478820.26
D_2827,Marketing,office,18829.21
D_2828,Human Resources,office,221538.04
D_2829,Sales,store,11191.68
D_2830,Account department,store,450330.02
D_2831,IT,store,148462.23
D_2832,Account department,office,88816.86
D_2833,Accounting,office,400600.92
D_2834,Designing department,store,343823.51
D_2835,Purchasing,office,243543.23
D_2836,Account department,office,405752.16
D_2837,Human Resources,store,218246.62
D_2838,Sales representatives,store,11371.07
D_2839,Human Resources,office,172934.69
D_2840,Accounting,office,441607.19
D_2841,Designing department,office,38544.78
D_2842,Designing department,store,405371.42
D_2843,Designing department,store,80422.45
D_2844,Sales representatives,office,294430.87
D_2845,Marketing,store,297964.15
D_2846,Sales,store,119197.87
D_2847,IT,office,38395.71
D_2848,Purchasing,store,156157.34
D_2849,Sales representatives,store,174060.32
D_2850,Administration,store,420899.93
D_2851,Designing department,store,411534.11
D_2852,Production,store,261187.97
D_2853,Marketing,store,43374.06
D_2854,Sales,office,365279.09
D_2855,IT,store,191564.73
D_2856,Sales representatives,office,62260.39
D_2857,Sales representatives,office,471849.84
D_2858,Marketing,office,488407.12
D_2859,Account department,office,328471.75
D_2860,Human Resources,office,407001.49
D_2861,Production,store,162307.27
D_2862,Purchasing,office,136407.22
D_2863,Finance,office,266501.25
D_2864,Sales representatives,office,13440.92
D_2865,Finance,office,85066.77
D_2866,Purchasing,office,383268.68
D_2867,Administration,store,41486.71
D_2868,Accounting,office,213131.95
D_2869,Designing department,store,69496
D_2870,Accounting,office,192271.06
D_2871,Sales representatives,office,289581.81
D_2872,Accounting,store,287679.7
D_2873,Finance,store,142455.41
D_2874,Sales representatives,store,365455.56
D_2875,Sales representatives,office,396579.01
D_2876,Human Resources,store,377617.23
D_2877,Human Resources,office,363232.35
D_2878,Human Resources,store,376914.16
D_2879,Account department,store,296658.78
D_2880,Purchasing,office,211720.76
D_2881,Marketing,store,80539.96
D_2882,Sales representatives,office,400849.23
D_2883,Finance,office,372093.14
D_2884,Sales,store,22201.26
D_2885,Human Resources,store,16717.38
D_2886,Administration,store,368531.2
D_2887,Human Resources,store,440700.15
D_2888,Purchasing,store,18656.15
D_2889,Sales,office,107864.26
D_2890,IT,office,195248.76
D_2891,Sales,store,245771.95
D_2892,IT,store,412313.28
D_2893,Designing department,office,348747.02
D_2894,Marketing,store,242131.99
D_2895,Purchasing,office,421532.35
D_2896,Purchasing,store,430027.05
D_2897,Marketing,office,255436.81
D_2898,IT,office,258295.9
D_2899,Administration,store,124878.52
D_2900,Accounting,office,189506.97
D_2901,Finance,office,98448.09
D_2902,Sales,store,85418.89
D_2903,Sales representatives,store,146124.46
D_2904,Designing department,office,73029.92
D_2905,Finance,store,338461.42
D_2906,Administration,office,492336
D_2907,Marketing,store,446895.64
D_2908,Sales,office,72348.23
D_2909,Designing department,office,452606.06
D_2910,Administration,store,332293.56
D_2911,Purchasing,store,205355.74
D_2912,Account department,store,325973.94
D_2913,Accounting,office,36050.79
D_2914,Administration,office,392704.22
D_2915,Account department,office,364536.3
D_2916,Designing department,store,232665
D_2917,Account department,store,251419.92
D_2918,Production,office,168381.55
D_2919,Finance,office,425911.92
D_2920,Sales representatives,office,426425.45
D_2921,IT,store,258189.22
D_2922,Finance,store,343574.3
D_2923,IT,office,442741.54
D_2924,Marketing,office,434090.48
D_2925,IT,office,123934.39
D_2926,Sales representatives,store,137709.1
D_2927,Designing department,store,375895.85
D_2928,Human Resources,office,131354.62
D_2929,Sales,office,106204.52
D_2930,Human Resources,store,476189.17
D_2931,Production,store,237777.1
D_2932,IT,office,440073.29
D_2933,Accounting,store,353396.67
D_2934,Designing department,office,201017.28
D_2935,Account department,store,160914.7
D_2936,Purchasing,office,390865.82
D_2937,Sales,store,250978.23
D_2938,Account department,office,77101.43
D_2939,Sales,office,135140.28
D_2940,Designing department,store,366800.27
D_2941,Account department,store,156394.62
D_2942,Sales representatives,store,478975.92
D_2943,Sales representatives,store,295009.29
D_2944,Administration,store,132999.63
D_2945,Accounting,office,448990.58
D_2946,Purchasing,office,63623.63
D_2947,Purchasing,office,450112.57
D_2948,Marketing,office,186717.64
D_2949,Production,store,338352.06
D_2950,Sales,office,376207.59
D_2951,IT,office,289390.25
D_2952,Marketing,office,123471.7
D_2953,IT,store,431422.87
D_2954,Human Resources,office,464476.19
D_2955,Marketing,office,149930.16
D_2956,IT,office,72145.78
D_2957,Account department,store,312733.54
